pr,rc,threshold
Atelectasis,0.0885,1.0,0.0003388141
Atelectasis,0.08854427213606804,1.0,0.00057935255
Atelectasis,0.08858858858858859,1.0,0.0006067143
Atelectasis,0.0886329494241362,1.0,0.000620206
Atelectasis,0.08867735470941884,1.0,0.0006300719
Atelectasis,0.0887218045112782,1.0,0.00069769553
Atelectasis,0.08876629889669008,1.0,0.0007079912
Atelectasis,0.08881083793276467,1.0,0.00074196554
Atelectasis,0.08885542168674698,1.0,0.00075033033
Atelectasis,0.08890005022601707,1.0,0.00075508445
Atelectasis,0.08894472361809046,1.0,0.0007566048
Atelectasis,0.08848667672197084,0.9943502824858758,0.00078664237
Atelectasis,0.08853118712273642,0.9943502824858758,0.0007869188
Atelectasis,0.08857574232511324,0.9943502824858758,0.00078745803
Atelectasis,0.08862034239677745,0.9943502824858758,0.00079874735
Atelectasis,0.08866498740554156,0.9943502824858758,0.0008481485
Atelectasis,0.08870967741935484,0.9943502824858758,0.0008509619
Atelectasis,0.08875441250630359,0.9943502824858758,0.0008522731
Atelectasis,0.08879919273461151,0.9943502824858758,0.0008555905
Atelectasis,0.08884401817264008,0.9943502824858758,0.0008864941
Atelectasis,0.08888888888888889,0.9943502824858758,0.0009430537
Atelectasis,0.08893380495199596,0.9943502824858758,0.0009502056
Atelectasis,0.08897876643073811,0.9943502824858758,0.00096420734
Atelectasis,0.08902377339403136,0.9943502824858758,0.0009822192
Atelectasis,0.08906882591093117,0.9943502824858758,0.0009999002
Atelectasis,0.08911392405063291,0.9943502824858758,0.0010203851
Atelectasis,0.08915906788247213,0.9943502824858758,0.0010256382
Atelectasis,0.08920425747592499,0.9943502824858758,0.001049556
Atelectasis,0.08924949290060852,0.9943502824858758,0.0010650229
Atelectasis,0.08929477422628107,0.9943502824858758,0.001071031
Atelectasis,0.08934010152284264,0.9943502824858758,0.0010762005
Atelectasis,0.0893854748603352,0.9943502824858758,0.0010876992
Atelectasis,0.08943089430894309,0.9943502824858758,0.0011026036
Atelectasis,0.08947635993899339,0.9943502824858758,0.0011460561
Atelectasis,0.08952187182095625,0.9943502824858758,0.0011891358
Atelectasis,0.08956743002544529,0.9943502824858758,0.001191046
Atelectasis,0.08961303462321792,0.9943502824858758,0.0011914377
Atelectasis,0.08965868568517575,0.9943502824858758,0.0012028456
Atelectasis,0.08970438328236494,0.9943502824858758,0.001211806
Atelectasis,0.08975012748597654,0.9943502824858758,0.0012522353
Atelectasis,0.08979591836734693,0.9943502824858758,0.0012572868
Atelectasis,0.08984175599795814,0.9943502824858758,0.0012642504
Atelectasis,0.0898876404494382,0.9943502824858758,0.0012868351
Atelectasis,0.08993357179356157,0.9943502824858758,0.001330174
Atelectasis,0.08997955010224949,0.9943502824858758,0.0013359435
Atelectasis,0.09002557544757034,0.9943502824858758,0.0013483334
Atelectasis,0.09007164790174002,0.9943502824858758,0.0013720267
Atelectasis,0.09011776753712238,0.9943502824858758,0.0013771236
Atelectasis,0.09016393442622951,0.9943502824858758,0.0013861144
Atelectasis,0.0902101486417222,0.9943502824858758,0.0013896545
Atelectasis,0.09025641025641026,0.9943502824858758,0.0014033105
Atelectasis,0.09030271934325294,0.9943502824858758,0.0014098862
Atelectasis,0.09034907597535935,0.9943502824858758,0.0014212702
Atelectasis,0.0903954802259887,0.9943502824858758,0.0014238977
Atelectasis,0.09044193216855087,0.9943502824858758,0.001433624
Atelectasis,0.09048843187660668,0.9943502824858758,0.0014461336
Atelectasis,0.09053497942386832,0.9943502824858758,0.0014501915
Atelectasis,0.0905815748841997,0.9943502824858758,0.0014631621
Atelectasis,0.09062821833161688,0.9943502824858758,0.0014712467
Atelectasis,0.09067490984028852,0.9943502824858758,0.001475784
Atelectasis,0.09072164948453608,0.9943502824858758,0.0014979736
Atelectasis,0.09076843733883445,0.9943502824858758,0.0015181245
Atelectasis,0.09081527347781218,0.9943502824858758,0.0015207129
Atelectasis,0.09086215797625194,0.9943502824858758,0.0015236879
Atelectasis,0.09090909090909091,0.9943502824858758,0.0015585795
Atelectasis,0.09095607235142118,0.9943502824858758,0.0015656046
Atelectasis,0.09100310237849017,0.9943502824858758,0.0015669878
Atelectasis,0.09105018106570098,0.9943502824858758,0.0015686186
Atelectasis,0.09109730848861283,0.9943502824858758,0.0015835413
Atelectasis,0.09114448472294148,0.9943502824858758,0.0016172344
Atelectasis,0.09119170984455958,0.9943502824858758,0.0016452142
Atelectasis,0.09123898392949716,0.9943502824858758,0.0016567
Atelectasis,0.0912863070539419,0.9943502824858758,0.0016646808
Atelectasis,0.09133367929423974,0.9943502824858758,0.0016656204
Atelectasis,0.09138110072689512,0.9943502824858758,0.0016740604
Atelectasis,0.09142857142857143,0.9943502824858758,0.0016758245
Atelectasis,0.09147609147609148,0.9943502824858758,0.0016924454
Atelectasis,0.09152366094643785,0.9943502824858758,0.0017001537
Atelectasis,0.09157127991675339,0.9943502824858758,0.0017016096
Atelectasis,0.09161894846434149,0.9943502824858758,0.0017026451
Atelectasis,0.09166666666666666,0.9943502824858758,0.0017180898
Atelectasis,0.09171443460135487,0.9943502824858758,0.0017212116
Atelectasis,0.09176225234619395,0.9943502824858758,0.0017273687
Atelectasis,0.09181011997913406,0.9943502824858758,0.0018033509
Atelectasis,0.0918580375782881,0.9943502824858758,0.0018081298
Atelectasis,0.09190600522193211,0.9943502824858758,0.0018252644
Atelectasis,0.09195402298850575,0.9943502824858758,0.0018534899
Atelectasis,0.09200209095661264,0.9943502824858758,0.0018771556
Atelectasis,0.09205020920502092,0.9943502824858758,0.0018900982
Atelectasis,0.09209837781266353,0.9943502824858758,0.0018974838
Atelectasis,0.09214659685863874,0.9943502824858758,0.0018976453
Atelectasis,0.09219486642221059,0.9943502824858758,0.0018977218
Atelectasis,0.09224318658280922,0.9943502824858758,0.001901232
Atelectasis,0.09229155742003146,0.9943502824858758,0.0019180976
Atelectasis,0.09233997901364113,0.9943502824858758,0.0019268036
Atelectasis,0.09238845144356955,0.9943502824858758,0.0019374746
Atelectasis,0.09243697478991597,0.9943502824858758,0.001940253
Atelectasis,0.09248554913294797,0.9943502824858758,0.0019702376
Atelectasis,0.09253417455310199,0.9943502824858758,0.0019963572
Atelectasis,0.09258285113098369,0.9943502824858758,0.0019970976
Atelectasis,0.09263157894736843,0.9943502824858758,0.002023358
Atelectasis,0.09268035808320169,0.9943502824858758,0.0020426975
Atelectasis,0.09272918861959958,0.9943502824858758,0.0020557684
Atelectasis,0.09277807063784924,0.9943502824858758,0.002058515
Atelectasis,0.09282700421940929,0.9943502824858758,0.0020708153
Atelectasis,0.09287598944591029,0.9943502824858758,0.0020775786
Atelectasis,0.09292502639915523,0.9943502824858758,0.002097729
Atelectasis,0.09297411516111992,0.9943502824858758,0.0021244083
Atelectasis,0.09302325581395349,0.9943502824858758,0.0021309077
Atelectasis,0.09307244843997885,0.9943502824858758,0.0021780904
Atelectasis,0.09312169312169312,0.9943502824858758,0.0021787786
Atelectasis,0.09317098994176813,0.9943502824858758,0.0021879624
Atelectasis,0.09322033898305085,0.9943502824858758,0.0021964994
Atelectasis,0.09326974032856386,0.9943502824858758,0.0022064487
Atelectasis,0.09331919406150584,0.9943502824858758,0.0022399307
Atelectasis,0.09336870026525199,0.9943502824858758,0.002279905
Atelectasis,0.09341825902335456,0.9943502824858758,0.0022950578
Atelectasis,0.09346787041954328,0.9943502824858758,0.0023038764
