label,fpr,tpr,threshold
Atelectasis,0.0,0.0,1.5693394
Atelectasis,0.0,0.005649717514124294,0.5693394
Atelectasis,0.0,0.011299435028248588,0.560303
Atelectasis,0.0010970927043335162,0.011299435028248588,0.5466937
Atelectasis,0.0010970927043335162,0.01694915254237288,0.54349416
Atelectasis,0.0016456390565002743,0.01694915254237288,0.5410324
Atelectasis,0.0016456390565002743,0.022598870056497175,0.51502866
Atelectasis,0.0027427317608337905,0.022598870056497175,0.5045396
Atelectasis,0.0027427317608337905,0.02824858757062147,0.50374544
Atelectasis,0.004936917169500823,0.02824858757062147,0.47124407
Atelectasis,0.004936917169500823,0.03389830508474576,0.4670011
Atelectasis,0.006582556226001097,0.03389830508474576,0.4274584
Atelectasis,0.006582556226001097,0.05084745762711865,0.41780174
Atelectasis,0.007131102578167855,0.05084745762711865,0.4177725
Atelectasis,0.007131102578167855,0.05649717514124294,0.4170311
Atelectasis,0.010422380691168404,0.05649717514124294,0.39786425
Atelectasis,0.010422380691168404,0.062146892655367235,0.39728585
Atelectasis,0.01151947339550192,0.062146892655367235,0.39121714
Atelectasis,0.01151947339550192,0.06779661016949153,0.3858179
Atelectasis,0.013713658804168952,0.06779661016949153,0.37664506
Atelectasis,0.013713658804168952,0.07909604519774012,0.37537363
Atelectasis,0.015359297860669226,0.07909604519774012,0.36654785
Atelectasis,0.015359297860669226,0.0847457627118644,0.36574498
Atelectasis,0.018650575973669776,0.0847457627118644,0.3447104
Atelectasis,0.018650575973669776,0.0903954802259887,0.34466964
Atelectasis,0.02029621503017005,0.0903954802259887,0.34122437
Atelectasis,0.02029621503017005,0.096045197740113,0.34073827
Atelectasis,0.026878771256171146,0.096045197740113,0.3228899
Atelectasis,0.026878771256171146,0.10734463276836158,0.31708142
Atelectasis,0.029621503017004936,0.10734463276836158,0.31043315
Atelectasis,0.029621503017004936,0.11299435028248588,0.30788085
Atelectasis,0.031267142073505214,0.11299435028248588,0.30571395
Atelectasis,0.031267142073505214,0.11864406779661017,0.30494657
Atelectasis,0.03510696653867252,0.11864406779661017,0.29622093
Atelectasis,0.03510696653867252,0.12994350282485875,0.2958662
Atelectasis,0.03730115194733955,0.12994350282485875,0.29104656
Atelectasis,0.03730115194733955,0.13559322033898305,0.29052085
Atelectasis,0.03839824465167307,0.13559322033898305,0.28926507
Atelectasis,0.03839824465167307,0.14124293785310735,0.28748766
Atelectasis,0.038946791003839826,0.14124293785310735,0.28543767
Atelectasis,0.038946791003839826,0.14689265536723164,0.28326917
