label,fpr,tpr,threshold
Atelectasis,0.0,0.0,1.3881433
Atelectasis,0.0,0.005649717514124294,0.38814333
Atelectasis,0.0005485463521667581,0.005649717514124294,0.37861326
Atelectasis,0.0005485463521667581,0.022598870056497175,0.360841
Atelectasis,0.0010970927043335162,0.022598870056497175,0.34148067
Atelectasis,0.0010970927043335162,0.02824858757062147,0.3340264
Atelectasis,0.0016456390565002743,0.02824858757062147,0.33308157
Atelectasis,0.0016456390565002743,0.03389830508474576,0.33012304
Atelectasis,0.00877674163466813,0.03389830508474576,0.30006218
Atelectasis,0.00877674163466813,0.05084745762711865,0.29510614
Atelectasis,0.013165112452002194,0.05084745762711865,0.2843085
Atelectasis,0.013165112452002194,0.062146892655367235,0.27932313
Atelectasis,0.018650575973669776,0.062146892655367235,0.27114415
Atelectasis,0.018650575973669776,0.06779661016949153,0.27022928
Atelectasis,0.021393307734503566,0.06779661016949153,0.2655437
Atelectasis,0.021393307734503566,0.07344632768361582,0.26494554
Atelectasis,0.026330224904004388,0.07344632768361582,0.2582631
Atelectasis,0.026330224904004388,0.07909604519774012,0.2563379
Atelectasis,0.026878771256171146,0.07909604519774012,0.25613007
Atelectasis,0.026878771256171146,0.0847457627118644,0.2555312
Atelectasis,0.03236423477783873,0.0847457627118644,0.24741594
Atelectasis,0.03236423477783873,0.0903954802259887,0.24720183
Atelectasis,0.03510696653867252,0.0903954802259887,0.24349174
Atelectasis,0.03510696653867252,0.096045197740113,0.24257188
Atelectasis,0.03784969829950631,0.096045197740113,0.23922548
Atelectasis,0.03784969829950631,0.1016949152542373,0.23908307
Atelectasis,0.04333516182117389,0.1016949152542373,0.23510651
Atelectasis,0.04333516182117389,0.11299435028248588,0.23417313
Atelectasis,0.044980800877674164,0.11299435028248588,0.23365165
Atelectasis,0.044980800877674164,0.11864406779661017,0.2334975
Atelectasis,0.04552934722984092,0.11864406779661017,0.2334389
Atelectasis,0.04552934722984092,0.12429378531073447,0.23170117
Atelectasis,0.04662643993417444,0.12429378531073447,0.23059823
Atelectasis,0.04662643993417444,0.14124293785310735,0.22923116
Atelectasis,0.04827207899067471,0.14124293785310735,0.22862369
Atelectasis,0.04827207899067471,0.14689265536723164,0.22827183
Atelectasis,0.04882062534284147,0.14689265536723164,0.22800992
Atelectasis,0.04882062534284147,0.15254237288135594,0.2279528
Atelectasis,0.04936917169500823,0.15254237288135594,0.22754443
Atelectasis,0.04936917169500823,0.1638418079096045,0.22464901
Atelectasis,0.049917718047174986,0.1638418079096045,0.224562
Atelectasis,0.049917718047174986,0.1694915254237288,0.22438845
Atelectasis,0.0510148107515085,0.1694915254237288,0.22417445
Atelectasis,0.0510148107515085,0.1751412429378531,0.22412775
Atelectasis,0.05485463521667581,0.1751412429378531,0.21965314
Atelectasis,0.05485463521667581,0.1807909604519774,0.21963394
Atelectasis,0.055951727921009324,0.1807909604519774,0.21946076
Atelectasis,0.055951727921009324,0.192090395480226,0.21913269
Atelectasis,0.05924300603400987,0.192090395480226,0.21685866
Atelectasis,0.05924300603400987,0.1977401129943503,0.21682565
Atelectasis,0.05979155238617663,0.1977401129943503,0.21672074
Atelectasis,0.05979155238617663,0.2033898305084746,0.21668783
Atelectasis,0.06582556226001098,0.2033898305084746,0.21195775
Atelectasis,0.06582556226001098,0.20903954802259886,0.21195306
Atelectasis,0.06911684037301152,0.20903954802259886,0.2092231
Atelectasis,0.06911684037301152,0.21468926553672316,0.2078837
Atelectasis,0.07131102578167856,0.21468926553672316,0.20616926
Atelectasis,0.07131102578167856,0.22033898305084745,0.20604476
Atelectasis,0.0811848601206802,0.22033898305084745,0.2014417
Atelectasis,0.0811848601206802,0.23163841807909605,0.20061406
Atelectasis,0.08228195282501372,0.23163841807909605,0.20015433
Atelectasis,0.08228195282501372,0.24293785310734464,0.19984534
Atelectasis,0.08283049917718047,0.24293785310734464,0.1996425
Atelectasis,0.08283049917718047,0.24858757062146894,0.1995324
Atelectasis,0.08337904552934723,0.24858757062146894,0.19951145
Atelectasis,0.08337904552934723,0.2542372881355932,0.19944671
Atelectasis,0.08886450905101481,0.2542372881355932,0.19630477
Atelectasis,0.08886450905101481,0.2598870056497175,0.19628659
Atelectasis,0.09270433351618211,0.2598870056497175,0.19288105
Atelectasis,0.09270433351618211,0.2655367231638418,0.192876
Atelectasis,0.09654415798134942,0.2655367231638418,0.19138642
Atelectasis,0.09654415798134942,0.2711864406779661,0.19082442
Atelectasis,0.09983543609434997,0.2711864406779661,0.18991807
Atelectasis,0.09983543609434997,0.2768361581920904,0.18974839
Atelectasis,0.10038398244651674,0.2768361581920904,0.18945852
Atelectasis,0.10038398244651674,0.2824858757062147,0.18920107
Atelectasis,0.10093252879868349,0.2824858757062147,0.18904248
Atelectasis,0.10093252879868349,0.288135593220339,0.18892802
Atelectasis,0.10148107515085025,0.288135593220339,0.18880492
Atelectasis,0.10148107515085025,0.2937853107344633,0.18879153
Atelectasis,0.10312671420735052,0.2937853107344633,0.18815404
Atelectasis,0.10312671420735052,0.2994350282485876,0.18794478
Atelectasis,0.10696653867251783,0.2994350282485876,0.18612684
Atelectasis,0.10696653867251783,0.3050847457627119,0.18548979
Atelectasis,0.11684037301151948,0.3050847457627119,0.1826118
Atelectasis,0.11684037301151948,0.3107344632768362,0.18258154
Atelectasis,0.117937465715853,0.3107344632768362,0.18175606
Atelectasis,0.117937465715853,0.3163841807909605,0.18173307
Atelectasis,0.1256171146461876,0.3163841807909605,0.1787198
Atelectasis,0.1256171146461876,0.327683615819209,0.1785077
Atelectasis,0.1267142073505211,0.327683615819209,0.17847393
Atelectasis,0.1267142073505211,0.3333333333333333,0.17845388
Atelectasis,0.12890839275918814,0.3333333333333333,0.17799853
Atelectasis,0.12890839275918814,0.3389830508474576,0.1777153
Atelectasis,0.13055403181568842,0.3389830508474576,0.17729631
Atelectasis,0.13055403181568842,0.3446327683615819,0.17713661
Atelectasis,0.13274821722435545,0.3446327683615819,0.17604454
Atelectasis,0.13274821722435545,0.3502824858757062,0.17596889
Atelectasis,0.13439385628085573,0.3502824858757062,0.1753635
