pr,rc,threshold
Atelectasis,0.0885,1.0,0.0020012679
Atelectasis,0.08854427213606804,1.0,0.002166537
Atelectasis,0.08858858858858859,1.0,0.002196601
Atelectasis,0.0886329494241362,1.0,0.0022555322
Atelectasis,0.08867735470941884,1.0,0.0022685311
Atelectasis,0.0887218045112782,1.0,0.0023272044
Atelectasis,0.08876629889669008,1.0,0.0024311184
Atelectasis,0.08881083793276467,1.0,0.002557135
Atelectasis,0.08885542168674698,1.0,0.00255949
Atelectasis,0.08890005022601707,1.0,0.0026540621
Atelectasis,0.08894472361809046,1.0,0.002729802
Atelectasis,0.0889894419306184,1.0,0.0027418602
Atelectasis,0.08903420523138833,1.0,0.002766427
Atelectasis,0.08907901358832411,1.0,0.0028495213
Atelectasis,0.0891238670694864,1.0,0.0028824462
Atelectasis,0.08916876574307304,1.0,0.0030223245
Atelectasis,0.08921370967741936,1.0,0.0031558347
Atelectasis,0.08925869894099848,1.0,0.0032126924
Atelectasis,0.08930373360242179,1.0,0.00337724
Atelectasis,0.08934881373043917,1.0,0.0034495457
Atelectasis,0.08888888888888889,0.9943502824858758,0.003560902
Atelectasis,0.08893380495199596,0.9943502824858758,0.0036404447
Atelectasis,0.08897876643073811,0.9943502824858758,0.0036899713
Atelectasis,0.08902377339403136,0.9943502824858758,0.003871933
Atelectasis,0.08906882591093117,0.9943502824858758,0.0039778813
Atelectasis,0.08911392405063291,0.9943502824858758,0.0041390494
Atelectasis,0.08915906788247213,0.9943502824858758,0.0041879183
Atelectasis,0.08920425747592499,0.9943502824858758,0.004319807
Atelectasis,0.08924949290060852,0.9943502824858758,0.0046091774
Atelectasis,0.08929477422628107,0.9943502824858758,0.0046168156
Atelectasis,0.08934010152284264,0.9943502824858758,0.004634054
Atelectasis,0.0893854748603352,0.9943502824858758,0.0046503274
Atelectasis,0.08943089430894309,0.9943502824858758,0.004657861
Atelectasis,0.08947635993899339,0.9943502824858758,0.004727138
Atelectasis,0.08952187182095625,0.9943502824858758,0.0049799015
Atelectasis,0.08956743002544529,0.9943502824858758,0.0049977964
Atelectasis,0.08961303462321792,0.9943502824858758,0.0050693816
Atelectasis,0.08965868568517575,0.9943502824858758,0.005284226
Atelectasis,0.08970438328236494,0.9943502824858758,0.005284396
Atelectasis,0.08975012748597654,0.9943502824858758,0.0052890577
Atelectasis,0.08979591836734693,0.9943502824858758,0.0053886324
Atelectasis,0.08984175599795814,0.9943502824858758,0.0054689976
Atelectasis,0.0898876404494382,0.9943502824858758,0.0055352096
Atelectasis,0.08993357179356157,0.9943502824858758,0.0056061284
Atelectasis,0.08997955010224949,0.9943502824858758,0.005654596
Atelectasis,0.09002557544757034,0.9943502824858758,0.005707542
Atelectasis,0.09007164790174002,0.9943502824858758,0.0057395967
Atelectasis,0.09011776753712238,0.9943502824858758,0.0057686805
Atelectasis,0.09016393442622951,0.9943502824858758,0.0059112045
Atelectasis,0.0902101486417222,0.9943502824858758,0.0060345777
Atelectasis,0.09025641025641026,0.9943502824858758,0.0060477895
Atelectasis,0.09030271934325294,0.9943502824858758,0.006088372
Atelectasis,0.09034907597535935,0.9943502824858758,0.006247519
Atelectasis,0.0903954802259887,0.9943502824858758,0.0062693
Atelectasis,0.09044193216855087,0.9943502824858758,0.006315556
Atelectasis,0.09048843187660668,0.9943502824858758,0.0064117135
Atelectasis,0.09053497942386832,0.9943502824858758,0.0064637195
Atelectasis,0.0905815748841997,0.9943502824858758,0.0065618376
Atelectasis,0.09062821833161688,0.9943502824858758,0.0065897354
Atelectasis,0.09067490984028852,0.9943502824858758,0.0066541056
Atelectasis,0.09072164948453608,0.9943502824858758,0.0067212647
Atelectasis,0.09076843733883445,0.9943502824858758,0.006909432
Atelectasis,0.09081527347781218,0.9943502824858758,0.006916548
Atelectasis,0.09086215797625194,0.9943502824858758,0.0069703776
Atelectasis,0.09090909090909091,0.9943502824858758,0.006998068
Atelectasis,0.09095607235142118,0.9943502824858758,0.007009141
Atelectasis,0.09100310237849017,0.9943502824858758,0.0070105214
Atelectasis,0.09105018106570098,0.9943502824858758,0.007011359
Atelectasis,0.09109730848861283,0.9943502824858758,0.0071351887
Atelectasis,0.09114448472294148,0.9943502824858758,0.007270387
Atelectasis,0.09119170984455958,0.9943502824858758,0.0074953064
Atelectasis,0.09123898392949716,0.9943502824858758,0.0075018574
Atelectasis,0.0912863070539419,0.9943502824858758,0.007543168
Atelectasis,0.09133367929423974,0.9943502824858758,0.007802957
Atelectasis,0.09138110072689512,0.9943502824858758,0.007817057
Atelectasis,0.09142857142857143,0.9943502824858758,0.00785191
Atelectasis,0.09147609147609148,0.9943502824858758,0.007975865
Atelectasis,0.09152366094643785,0.9943502824858758,0.008139502
Atelectasis,0.09157127991675339,0.9943502824858758,0.008183179
Atelectasis,0.09161894846434149,0.9943502824858758,0.008201968
Atelectasis,0.09166666666666666,0.9943502824858758,0.008240276
Atelectasis,0.09171443460135487,0.9943502824858758,0.008291598
Atelectasis,0.09176225234619395,0.9943502824858758,0.008312241
Atelectasis,0.09181011997913406,0.9943502824858758,0.008327395
Atelectasis,0.0918580375782881,0.9943502824858758,0.00834792
Atelectasis,0.09190600522193211,0.9943502824858758,0.008407011
Atelectasis,0.09195402298850575,0.9943502824858758,0.008429359
Atelectasis,0.09200209095661264,0.9943502824858758,0.008525343
Atelectasis,0.09205020920502092,0.9943502824858758,0.008685015
Atelectasis,0.09209837781266353,0.9943502824858758,0.008701347
Atelectasis,0.09214659685863874,0.9943502824858758,0.0087944465
Atelectasis,0.09219486642221059,0.9943502824858758,0.008804101
Atelectasis,0.09224318658280922,0.9943502824858758,0.008895504
Atelectasis,0.09229155742003146,0.9943502824858758,0.00892019
Atelectasis,0.09233997901364113,0.9943502824858758,0.00896882
Atelectasis,0.09238845144356955,0.9943502824858758,0.009031268
Atelectasis,0.09243697478991597,0.9943502824858758,0.009101334
Atelectasis,0.09248554913294797,0.9943502824858758,0.009254022
Atelectasis,0.09253417455310199,0.9943502824858758,0.00925788
Atelectasis,0.09258285113098369,0.9943502824858758,0.009262653
Atelectasis,0.09263157894736843,0.9943502824858758,0.009495413
Atelectasis,0.09268035808320169,0.9943502824858758,0.009532061
Atelectasis,0.09272918861959958,0.9943502824858758,0.009555926
Atelectasis,0.09277807063784924,0.9943502824858758,0.009585802
Atelectasis,0.09282700421940929,0.9943502824858758,0.0097496575
Atelectasis,0.09287598944591029,0.9943502824858758,0.009780935
Atelectasis,0.09292502639915523,0.9943502824858758,0.009794255
Atelectasis,0.09297411516111992,0.9943502824858758,0.009845904
Atelectasis,0.09302325581395349,0.9943502824858758,0.00990938
Atelectasis,0.09307244843997885,0.9943502824858758,0.010165921
Atelectasis,0.09312169312169312,0.9943502824858758,0.010227441
Atelectasis,0.09317098994176813,0.9943502824858758,0.0103106415
Atelectasis,0.09322033898305085,0.9943502824858758,0.01041774
Atelectasis,0.09326974032856386,0.9943502824858758,0.010424379
Atelectasis,0.09331919406150584,0.9943502824858758,0.010440474
Atelectasis,0.09336870026525199,0.9943502824858758,0.010446264
Atelectasis,0.09341825902335456,0.9943502824858758,0.010447252
Atelectasis,0.09346787041954328,0.9943502824858758,0.010465877
Atelectasis,0.09351753453772582,0.9943502824858758,0.010629219
Atelectasis,0.0935672514619883,0.9943502824858758,0.010660595
Atelectasis,0.09361702127659574,0.9943502824858758,0.010661241
Atelectasis,0.09366684406599254,0.9943502824858758,0.010711586
Atelectasis,0.09371671991480299,0.9943502824858758,0.010721166
Atelectasis,0.09376664890783165,0.9943502824858758,0.010808492
Atelectasis,0.09381663113006397,0.9943502824858758,0.010816047
Atelectasis,0.09386666666666667,0.9943502824858758,0.010861593
Atelectasis,0.09391675560298826,0.9943502824858758,0.010921129
Atelectasis,0.09396689802455953,0.9943502824858758,0.010982689
Atelectasis,0.09401709401709402,0.9943502824858758,0.010983978
Atelectasis,0.09406734366648851,0.9943502824858758,0.0110358605
Atelectasis,0.09411764705882353,0.9943502824858758,0.011063837
Atelectasis,0.09416800428036383,0.9943502824858758,0.011139391
Atelectasis,0.09421841541755889,0.9943502824858758,0.011176092
Atelectasis,0.09426888055704338,0.9943502824858758,0.011178305
Atelectasis,0.09431939978563773,0.9943502824858758,0.011209064
Atelectasis,0.09436997319034852,0.9943502824858758,0.011247391
Atelectasis,0.0944206008583691,0.9943502824858758,0.011314671
Atelectasis,0.09447128287707998,0.9943502824858758,0.011358873
Atelectasis,0.09452201933404941,0.9943502824858758,0.011502251
Atelectasis,0.09457281031703385,0.9943502824858758,0.011541101
Atelectasis,0.09462365591397849,0.9943502824858758,0.011633108
Atelectasis,0.09467455621301775,0.9943502824858758,0.011664659
Atelectasis,0.09472551130247578,0.9943502824858758,0.011811653
Atelectasis,0.09477652127086698,0.9943502824858758,0.011825763
Atelectasis,0.09482758620689655,0.9943502824858758,0.0118365465
Atelectasis,0.09487870619946091,0.9943502824858758,0.012004559
Atelectasis,0.09492988133764833,0.9943502824858758,0.012056701
Atelectasis,0.09498111171073934,0.9943502824858758,0.012105894
Atelectasis,0.09503239740820735,0.9943502824858758,0.0123196235
Atelectasis,0.09508373851971907,0.9943502824858758,0.012538296
Atelectasis,0.09513513513513513,0.9943502824858758,0.012547753
Atelectasis,0.09464575446187128,0.9887005649717514,0.012557851
Atelectasis,0.0946969696969697,0.9887005649717514,0.0125743495
Atelectasis,0.09474824038982133,0.9887005649717514,0.012583937
Atelectasis,0.09479956663055254,0.9887005649717514,0.012639487
Atelectasis,0.0948509485094851,0.9887005649717514,0.012686418
Atelectasis,0.09490238611713665,0.9887005649717514,0.012686828
Atelectasis,0.09495387954422138,0.9887005649717514,0.012723806
Atelectasis,0.09500542888165038,0.9887005649717514,0.012895303
Atelectasis,0.09505703422053231,0.9887005649717514,0.012918767
Atelectasis,0.09510869565217392,0.9887005649717514,0.012989008
Atelectasis,0.09461663947797716,0.9830508474576272,0.013089474
Atelectasis,0.09466811751904244,0.9830508474576272,0.013211915
Atelectasis,0.09471965160587915,0.9830508474576272,0.013287653
Atelectasis,0.09477124183006536,0.9830508474576272,0.013316737
Atelectasis,0.09482288828337875,0.9830508474576272,0.013322691
Atelectasis,0.09487459105779716,0.9830508474576272,0.013331884
Atelectasis,0.09492635024549918,0.9830508474576272,0.013341482
Atelectasis,0.09497816593886463,0.9830508474576272,0.013359542
Atelectasis,0.09503003823047515,0.9830508474576272,0.013361133
Atelectasis,0.09508196721311475,0.9830508474576272,0.013419092
Atelectasis,0.09513395297977037,0.9830508474576272,0.013463464
Atelectasis,0.09518599562363239,0.9830508474576272,0.01353798
Atelectasis,0.09523809523809523,0.9830508474576272,0.013606896
Atelectasis,0.09529025191675794,0.9830508474576272,0.013658874
Atelectasis,0.09534246575342466,0.9830508474576272,0.013661016
Atelectasis,0.09539473684210527,0.9830508474576272,0.013719278
Atelectasis,0.09544706527701591,0.9830508474576272,0.013762032
Atelectasis,0.09549945115257959,0.9830508474576272,0.0137749445
Atelectasis,0.09555189456342669,0.9830508474576272,0.013790974
Atelectasis,0.0956043956043956,0.9830508474576272,0.013841548
Atelectasis,0.09565695437053326,0.9830508474576272,0.013942244
Atelectasis,0.09570957095709572,0.9830508474576272,0.013964377
Atelectasis,0.0957622454595487,0.9830508474576272,0.014004511
Atelectasis,0.09581497797356828,0.9830508474576272,0.014055769
Atelectasis,0.09586776859504133,0.9830508474576272,0.0142174605
Atelectasis,0.09592061742006615,0.9830508474576272,0.014230595
Atelectasis,0.09597352454495311,0.9830508474576272,0.014233802
Atelectasis,0.09602649006622517,0.9830508474576272,0.01426515
Atelectasis,0.09607951408061845,0.9830508474576272,0.014265513
Atelectasis,0.09613259668508287,0.9830508474576272,0.014307776
Atelectasis,0.09618573797678276,0.9830508474576272,0.01436856
Atelectasis,0.09623893805309734,0.9830508474576272,0.014413156
Atelectasis,0.09629219701162148,0.9830508474576272,0.014465729
Atelectasis,0.09634551495016612,0.9830508474576272,0.014593102
Atelectasis,0.096398891966759,0.9830508474576272,0.014603101
Atelectasis,0.09645232815964523,0.9830508474576272,0.014666779
Atelectasis,0.09650582362728785,0.9830508474576272,0.014773274
Atelectasis,0.09655937846836848,0.9830508474576272,0.014844191
Atelectasis,0.0966129927817879,0.9830508474576272,0.0148595255
Atelectasis,0.09666666666666666,0.9830508474576272,0.01489677
Atelectasis,0.09672040022234575,0.9830508474576272,0.014939176
Atelectasis,0.0967741935483871,0.9830508474576272,0.015056684
Atelectasis,0.09682804674457429,0.9830508474576272,0.0150808785
Atelectasis,0.09688195991091314,0.9830508474576272,0.015149428
Atelectasis,0.09693593314763231,0.9830508474576272,0.015188336
Atelectasis,0.09698996655518395,0.9830508474576272,0.015227566
Atelectasis,0.09704406023424428,0.9830508474576272,0.015236901
Atelectasis,0.09709821428571429,0.9830508474576272,0.015303041
Atelectasis,0.09715242881072027,0.9830508474576272,0.015360301
Atelectasis,0.09720670391061452,0.9830508474576272,0.015377928
Atelectasis,0.09726103968697597,0.9830508474576272,0.015378534
Atelectasis,0.09731543624161074,0.9830508474576272,0.015379003
Atelectasis,0.09736989367655288,0.9830508474576272,0.015471276
Atelectasis,0.09742441209406495,0.9830508474576272,0.015475777
Atelectasis,0.09747899159663866,0.9830508474576272,0.015479997
Atelectasis,0.09753363228699552,0.9830508474576272,0.015499216
Atelectasis,0.0975883342680875,0.9830508474576272,0.015528839
Atelectasis,0.09764309764309764,0.9830508474576272,0.01565769
Atelectasis,0.09769792251544077,0.9830508474576272,0.015686942
Atelectasis,0.09775280898876404,0.9830508474576272,0.015697356
Atelectasis,0.09780775716694773,0.9830508474576272,0.015702177
Atelectasis,0.09786276715410573,0.9830508474576272,0.015704563
Atelectasis,0.09791783905458638,0.9830508474576272,0.0158182
Atelectasis,0.09797297297297297,0.9830508474576272,0.01588183
Atelectasis,0.09802816901408451,0.9830508474576272,0.015885815
Atelectasis,0.09808342728297632,0.9830508474576272,0.015928904
Atelectasis,0.09813874788494077,0.9830508474576272,0.015933847
Atelectasis,0.0981941309255079,0.9830508474576272,0.015989857
