pr,rc,threshold
Atelectasis,0.0885,1.0,0.006505431
Atelectasis,0.08854427213606804,1.0,0.008218
Atelectasis,0.08808808808808809,0.9943502824858758,0.008465417
Atelectasis,0.08813219829744617,0.9943502824858758,0.008591219
Atelectasis,0.08817635270541083,0.9943502824858758,0.00860284
Atelectasis,0.08822055137844612,0.9943502824858758,0.009326301
Atelectasis,0.08826479438314945,0.9943502824858758,0.009985578
Atelectasis,0.08830908178625188,0.9943502824858758,0.0102486545
Atelectasis,0.08835341365461848,0.9943502824858758,0.010259178
Atelectasis,0.08839779005524862,0.9943502824858758,0.01090275
Atelectasis,0.08844221105527639,0.9943502824858758,0.010946618
Atelectasis,0.08848667672197084,0.9943502824858758,0.011033134
Atelectasis,0.08853118712273642,0.9943502824858758,0.011049827
Atelectasis,0.08857574232511324,0.9943502824858758,0.011187428
Atelectasis,0.08862034239677745,0.9943502824858758,0.012042883
Atelectasis,0.08866498740554156,0.9943502824858758,0.012062427
Atelectasis,0.08870967741935484,0.9943502824858758,0.012380269
Atelectasis,0.08875441250630359,0.9943502824858758,0.012390417
Atelectasis,0.08879919273461151,0.9943502824858758,0.012872478
Atelectasis,0.08884401817264008,0.9943502824858758,0.012901898
Atelectasis,0.08888888888888889,0.9943502824858758,0.013300902
Atelectasis,0.08893380495199596,0.9943502824858758,0.013445577
Atelectasis,0.08897876643073811,0.9943502824858758,0.013622866
Atelectasis,0.08902377339403136,0.9943502824858758,0.0136536835
Atelectasis,0.08906882591093117,0.9943502824858758,0.013955906
Atelectasis,0.08911392405063291,0.9943502824858758,0.014077561
Atelectasis,0.08915906788247213,0.9943502824858758,0.014162306
Atelectasis,0.08920425747592499,0.9943502824858758,0.014216511
Atelectasis,0.08924949290060852,0.9943502824858758,0.014262026
Atelectasis,0.08929477422628107,0.9943502824858758,0.01436204
Atelectasis,0.08934010152284264,0.9943502824858758,0.014482673
Atelectasis,0.0893854748603352,0.9943502824858758,0.014556043
Atelectasis,0.08943089430894309,0.9943502824858758,0.014699744
Atelectasis,0.08947635993899339,0.9943502824858758,0.014741144
Atelectasis,0.08952187182095625,0.9943502824858758,0.014820035
Atelectasis,0.08956743002544529,0.9943502824858758,0.014905138
Atelectasis,0.08961303462321792,0.9943502824858758,0.014970401
Atelectasis,0.08965868568517575,0.9943502824858758,0.015221767
Atelectasis,0.08970438328236494,0.9943502824858758,0.015276418
Atelectasis,0.08975012748597654,0.9943502824858758,0.015276457
Atelectasis,0.08979591836734693,0.9943502824858758,0.015588155
Atelectasis,0.08984175599795814,0.9943502824858758,0.015662258
Atelectasis,0.0898876404494382,0.9943502824858758,0.015875096
Atelectasis,0.08993357179356157,0.9943502824858758,0.016112959
Atelectasis,0.08997955010224949,0.9943502824858758,0.016233992
Atelectasis,0.09002557544757034,0.9943502824858758,0.016234357
Atelectasis,0.09007164790174002,0.9943502824858758,0.016447222
Atelectasis,0.09011776753712238,0.9943502824858758,0.016500276
Atelectasis,0.09016393442622951,0.9943502824858758,0.01658889
Atelectasis,0.0902101486417222,0.9943502824858758,0.016726067
Atelectasis,0.09025641025641026,0.9943502824858758,0.016759617
Atelectasis,0.09030271934325294,0.9943502824858758,0.016838802
Atelectasis,0.09034907597535935,0.9943502824858758,0.016851733
Atelectasis,0.0903954802259887,0.9943502824858758,0.016964577
Atelectasis,0.09044193216855087,0.9943502824858758,0.017080778
Atelectasis,0.09048843187660668,0.9943502824858758,0.017090598
Atelectasis,0.09053497942386832,0.9943502824858758,0.017141802
Atelectasis,0.0905815748841997,0.9943502824858758,0.017241178
Atelectasis,0.09062821833161688,0.9943502824858758,0.017270016
Atelectasis,0.09067490984028852,0.9943502824858758,0.017288575
Atelectasis,0.09072164948453608,0.9943502824858758,0.01738523
Atelectasis,0.09076843733883445,0.9943502824858758,0.0174436
Atelectasis,0.09081527347781218,0.9943502824858758,0.017630931
Atelectasis,0.09086215797625194,0.9943502824858758,0.01777737
Atelectasis,0.09090909090909091,0.9943502824858758,0.01821295
Atelectasis,0.09095607235142118,0.9943502824858758,0.018295595
Atelectasis,0.09100310237849017,0.9943502824858758,0.018333491
Atelectasis,0.09105018106570098,0.9943502824858758,0.018487925
Atelectasis,0.09109730848861283,0.9943502824858758,0.018716337
Atelectasis,0.09114448472294148,0.9943502824858758,0.018739242
Atelectasis,0.09119170984455958,0.9943502824858758,0.018775305
Atelectasis,0.09123898392949716,0.9943502824858758,0.018778848
Atelectasis,0.0912863070539419,0.9943502824858758,0.019129198
Atelectasis,0.09133367929423974,0.9943502824858758,0.019155182
Atelectasis,0.09138110072689512,0.9943502824858758,0.019333318
Atelectasis,0.09142857142857143,0.9943502824858758,0.019381728
Atelectasis,0.09147609147609148,0.9943502824858758,0.019440899
Atelectasis,0.09152366094643785,0.9943502824858758,0.019473953
Atelectasis,0.09157127991675339,0.9943502824858758,0.019498412
Atelectasis,0.09161894846434149,0.9943502824858758,0.01951503
