label,fpr,tpr,threshold
Atelectasis,0.0,0.0,1.6397371
Atelectasis,0.0005485463521667581,0.0,0.6397371
Atelectasis,0.0021941854086670325,0.0,0.62156636
Atelectasis,0.0021941854086670325,0.011299435028248588,0.60448843
Atelectasis,0.0032912781130005485,0.011299435028248588,0.58717453
Atelectasis,0.0032912781130005485,0.01694915254237288,0.56324196
Atelectasis,0.006034009873834339,0.01694915254237288,0.5449945
Atelectasis,0.006034009873834339,0.022598870056497175,0.54381686
Atelectasis,0.007131102578167855,0.022598870056497175,0.54277325
Atelectasis,0.007131102578167855,0.02824858757062147,0.54130214
Atelectasis,0.008228195282501372,0.02824858757062147,0.5380582
Atelectasis,0.008228195282501372,0.03954802259887006,0.5274043
Atelectasis,0.00877674163466813,0.03954802259887006,0.51978415
Atelectasis,0.00877674163466813,0.04519774011299435,0.51974714
Atelectasis,0.009873834339001646,0.04519774011299435,0.5153077
Atelectasis,0.009873834339001646,0.05084745762711865,0.5149926
Atelectasis,0.010422380691168404,0.05084745762711865,0.51333517
Atelectasis,0.010422380691168404,0.05649717514124294,0.5129114
Atelectasis,0.010970927043335162,0.05649717514124294,0.5093238
Atelectasis,0.010970927043335162,0.062146892655367235,0.5085742
Atelectasis,0.012616566099835436,0.062146892655367235,0.4986846
Atelectasis,0.012616566099835436,0.07344632768361582,0.4949036
Atelectasis,0.013165112452002194,0.07344632768361582,0.49472886
Atelectasis,0.013165112452002194,0.07909604519774012,0.4891354
Atelectasis,0.018650575973669776,0.07909604519774012,0.46895784
Atelectasis,0.018650575973669776,0.096045197740113,0.46051088
Atelectasis,0.019747668678003292,0.096045197740113,0.45577717
Atelectasis,0.019747668678003292,0.1016949152542373,0.45491368
Atelectasis,0.021393307734503566,0.1016949152542373,0.44822425
Atelectasis,0.021393307734503566,0.10734463276836158,0.44731456
Atelectasis,0.024684585847504114,0.10734463276836158,0.43923664
Atelectasis,0.024684585847504114,0.11299435028248588,0.43867892
Atelectasis,0.030170049369171694,0.11299435028248588,0.42804828
Atelectasis,0.030170049369171694,0.11864406779661017,0.42781633
Atelectasis,0.031267142073505214,0.11864406779661017,0.4254015
Atelectasis,0.031267142073505214,0.12429378531073447,0.42529702
Atelectasis,0.03181568842567197,0.12429378531073447,0.4242444
Atelectasis,0.03181568842567197,0.12994350282485875,0.42347828
Atelectasis,0.03510696653867252,0.12994350282485875,0.42102855
Atelectasis,0.03510696653867252,0.13559322033898305,0.42050636
Atelectasis,0.036204059243006036,0.13559322033898305,0.41883767
Atelectasis,0.036204059243006036,0.14689265536723164,0.4146973
Atelectasis,0.03784969829950631,0.14689265536723164,0.41246316
Atelectasis,0.03784969829950631,0.15254237288135594,0.4115041
Atelectasis,0.0405924300603401,0.15254237288135594,0.40826216
Atelectasis,0.0405924300603401,0.15819209039548024,0.40812653
Atelectasis,0.041689522764673616,0.15819209039548024,0.4056375
Atelectasis,0.041689522764673616,0.1638418079096045,0.40522978
Atelectasis,0.044432254525507406,0.1638418079096045,0.39890453
Atelectasis,0.044432254525507406,0.1694915254237288,0.398314
Atelectasis,0.047723532638507954,0.1694915254237288,0.39198694
Atelectasis,0.047723532638507954,0.1751412429378531,0.39074153
Atelectasis,0.04882062534284147,0.1751412429378531,0.38943613
Atelectasis,0.04882062534284147,0.1864406779661017,0.3873216
Atelectasis,0.058694459681843114,0.1864406779661017,0.37781793
Atelectasis,0.058694459681843114,0.2033898305084746,0.37575975
Atelectasis,0.06034009873834339,0.2033898305084746,0.374459
Atelectasis,0.06034009873834339,0.21468926553672316,0.37190086
Atelectasis,0.06363137685134394,0.21468926553672316,0.37012243
Atelectasis,0.06363137685134394,0.22033898305084745,0.36971295
Atelectasis,0.0641799232035107,0.22033898305084745,0.36956182
Atelectasis,0.0641799232035107,0.22598870056497175,0.3695143
Atelectasis,0.06472846955567746,0.22598870056497175,0.36879116
Atelectasis,0.06472846955567746,0.23163841807909605,0.36733967
Atelectasis,0.06637410861217773,0.23163841807909605,0.36609024
Atelectasis,0.06637410861217773,0.24293785310734464,0.36476302
Atelectasis,0.07021393307734504,0.24293785310734464,0.3606582
Atelectasis,0.07021393307734504,0.24858757062146894,0.36041117
Atelectasis,0.07624794295117937,0.24858757062146894,0.35278782
Atelectasis,0.07624794295117937,0.2598870056497175,0.34881404
Atelectasis,0.07679648930334614,0.2598870056497175,0.34782037
Atelectasis,0.07679648930334614,0.2655367231638418,0.3467053
Atelectasis,0.07899067471201317,0.2655367231638418,0.34444162
Atelectasis,0.07899067471201317,0.2711864406779661,0.34301975
Atelectasis,0.08337904552934723,0.2711864406779661,0.34038484
Atelectasis,0.08337904552934723,0.2824858757062147,0.33960155
Atelectasis,0.09270433351618211,0.2824858757062147,0.33092156
Atelectasis,0.09270433351618211,0.288135593220339,0.33008054
Atelectasis,0.09434997257268239,0.288135593220339,0.3283788
Atelectasis,0.09434997257268239,0.2937853107344633,0.3281014
Atelectasis,0.09489851892484914,0.2937853107344633,0.3277708
Atelectasis,0.09489851892484914,0.3050847457627119,0.327302
Atelectasis,0.10696653867251783,0.3050847457627119,0.3171236
Atelectasis,0.10696653867251783,0.3107344632768362,0.31681007
Atelectasis,0.11738891936368623,0.3107344632768362,0.30478343
Atelectasis,0.11738891936368623,0.3163841807909605,0.30322695
Atelectasis,0.11958310477235326,0.3163841807909605,0.301904
Atelectasis,0.11958310477235326,0.3220338983050847,0.30164886
Atelectasis,0.1256171146461876,0.3220338983050847,0.29786474
Atelectasis,0.1256171146461876,0.3333333333333333,0.29713994
Atelectasis,0.12616566099835436,0.3333333333333333,0.29513988
Atelectasis,0.12616566099835436,0.3389830508474576,0.29478127
Atelectasis,0.13494240263302248,0.3389830508474576,0.29052117
Atelectasis,0.13494240263302248,0.3446327683615819,0.29008332
Atelectasis,0.13658804168952277,0.3446327683615819,0.28983086
Atelectasis,0.13658804168952277,0.3502824858757062,0.28962073
Atelectasis,0.13768513439385627,0.3502824858757062,0.28821588
Atelectasis,0.13768513439385627,0.3559322033898305,0.28814298
Atelectasis,0.1387822270981898,0.3559322033898305,0.2875445
Atelectasis,0.1387822270981898,0.3615819209039548,0.2875147
Atelectasis,0.14207350521119033,0.3615819209039548,0.284097
Atelectasis,0.14207350521119033,0.3672316384180791,0.28405666
Atelectasis,0.14591332967635764,0.3672316384180791,0.2810957
Atelectasis,0.14591332967635764,0.3728813559322034,0.27983582
Atelectasis,0.15304443225452552,0.3728813559322034,0.27380192
Atelectasis,0.15304443225452552,0.3785310734463277,0.27365452
Atelectasis,0.15414152495885902,0.3785310734463277,0.2732011
Atelectasis,0.15414152495885902,0.384180790960452,0.2731028
Atelectasis,0.15798134942402633,0.384180790960452,0.2691846
Atelectasis,0.15798134942402633,0.3898305084745763,0.26917914
Atelectasis,0.15962698848052662,0.3898305084745763,0.26809168
Atelectasis,0.15962698848052662,0.3954802259887006,0.26782542
Atelectasis,0.16127262753702687,0.3954802259887006,0.2673478
Atelectasis,0.16127262753702687,0.4011299435028249,0.26615703
Atelectasis,0.1623697202413604,0.4011299435028249,0.26537883
Atelectasis,0.1623697202413604,0.4067796610169492,0.26502037
Atelectasis,0.16401535929786068,0.4067796610169492,0.26440293
Atelectasis,0.16401535929786068,0.4124293785310734,0.2623973
Atelectasis,0.18540866703236422,0.4124293785310734,0.2508368
Atelectasis,0.18540866703236422,0.4180790960451977,0.25070325
Atelectasis,0.185957213384531,0.4180790960451977,0.25067568
Atelectasis,0.185957213384531,0.423728813559322,0.250284
Atelectasis,0.19473395501919913,0.423728813559322,0.24502794
Atelectasis,0.19473395501919913,0.4350282485875706,0.2448559
Atelectasis,0.1974766867800329,0.4350282485875706,0.24306966
Atelectasis,0.1974766867800329,0.4463276836158192,0.24292767
Atelectasis,0.20076796489303347,0.4463276836158192,0.24158327
Atelectasis,0.20076796489303347,0.4519774011299435,0.24157637
Atelectasis,0.2057048820625343,0.4519774011299435,0.24060874
Atelectasis,0.2057048820625343,0.4576271186440678,0.240146
Atelectasis,0.21283598464070214,0.4576271186440678,0.23681456
Atelectasis,0.21283598464070214,0.4632768361581921,0.23652337
Atelectasis,0.21667580910586945,0.4632768361581921,0.23528817
Atelectasis,0.21667580910586945,0.4689265536723164,0.23499924
Atelectasis,0.21777290181020295,0.4689265536723164,0.23431683
Atelectasis,0.21777290181020295,0.4745762711864407,0.23360522
Atelectasis,0.21832144816236973,0.4745762711864407,0.23358029
Atelectasis,0.21832144816236973,0.480225988700565,0.23356216
Atelectasis,0.2210641799232035,0.480225988700565,0.23296145
Atelectasis,0.2210641799232035,0.4858757062146893,0.23172894
Atelectasis,0.2227098189797038,0.4858757062146893,0.23145358
Atelectasis,0.2227098189797038,0.4915254237288136,0.23136413
Atelectasis,0.22545255074053758,0.4915254237288136,0.23004335
Atelectasis,0.22545255074053758,0.4971751412429379,0.22977763
Atelectasis,0.2276467361492046,0.4971751412429379,0.2292853
Atelectasis,0.2276467361492046,0.5084745762711864,0.22904775
Atelectasis,0.23258365331870542,0.5084745762711864,0.2266564
Atelectasis,0.23258365331870542,0.5141242937853108,0.2264099
Atelectasis,0.23313219967087218,0.5141242937853108,0.22639704
Atelectasis,0.23313219967087218,0.519774011299435,0.22619349
Atelectasis,0.23368074602303895,0.519774011299435,0.22613934
Atelectasis,0.23368074602303895,0.5254237288135594,0.22584593
Atelectasis,0.24958859023587493,0.5254237288135594,0.21851297
Atelectasis,0.24958859023587493,0.5310734463276836,0.21807407
Atelectasis,0.2649478880965442,0.5310734463276836,0.21158412
Atelectasis,0.2649478880965442,0.536723163841808,0.21141608
Atelectasis,0.2654964344487109,0.536723163841808,0.21122557
Atelectasis,0.2654964344487109,0.5480225988700564,0.21101676
Atelectasis,0.2671420735052112,0.5480225988700564,0.21024948
Atelectasis,0.2671420735052112,0.5536723163841808,0.21006374
Atelectasis,0.27043335161821175,0.5536723163841808,0.20930286
Atelectasis,0.27043335161821175,0.559322033898305,0.20920384
Atelectasis,0.27098189797037847,0.559322033898305,0.2087489
Atelectasis,0.27098189797037847,0.5649717514124294,0.20874697
Atelectasis,0.2737246297312123,0.5649717514124294,0.20818004
Atelectasis,0.2737246297312123,0.5706214689265536,0.20789075
Atelectasis,0.27537026878771254,0.5706214689265536,0.20687363
Atelectasis,0.27537026878771254,0.576271186440678,0.206866
Atelectasis,0.2814042786615469,0.576271186440678,0.20481725
Atelectasis,0.2814042786615469,0.5875706214689266,0.20284805
Atelectasis,0.287986834887548,0.5875706214689266,0.20114496
Atelectasis,0.287986834887548,0.5932203389830508,0.19986913
Atelectasis,0.2945693911135491,0.5932203389830508,0.1965262
Atelectasis,0.2945693911135491,0.5988700564971752,0.19616039
Atelectasis,0.29676357652221613,0.5988700564971752,0.19524907
Atelectasis,0.29676357652221613,0.6045197740112994,0.19489537
Atelectasis,0.3011519473395502,0.6045197740112994,0.19370775
Atelectasis,0.3011519473395502,0.6101694915254238,0.19311306
Atelectasis,0.30663741086121776,0.6101694915254238,0.19098589
Atelectasis,0.30663741086121776,0.6214689265536724,0.19064726
Atelectasis,0.3110257816785518,0.6214689265536724,0.18912737
Atelectasis,0.3110257816785518,0.632768361581921,0.18853173
Atelectasis,0.31925397696105323,0.632768361581921,0.18589377
Atelectasis,0.31925397696105323,0.6384180790960452,0.18577345
Atelectasis,0.32144816236972024,0.6384180790960452,0.18458596
Atelectasis,0.32144816236972024,0.6440677966101694,0.1843245
Atelectasis,0.324190894130554,0.6440677966101694,0.18363447
Atelectasis,0.324190894130554,0.6497175141242938,0.18322968
Atelectasis,0.3324190894130554,0.6497175141242938,0.18022527
Atelectasis,0.3324190894130554,0.6610169491525424,0.17953885
Atelectasis,0.34009873834339,0.6610169491525424,0.17712833
Atelectasis,0.34009873834339,0.6666666666666666,0.17660649
Atelectasis,0.3466812945693911,0.6666666666666666,0.1748378
Atelectasis,0.3466812945693911,0.672316384180791,0.17442189
Atelectasis,0.3488754799780581,0.672316384180791,0.17345709
