pr,rc,threshold
Atelectasis,0.09119010819165378,1.0,0.008506888
Atelectasis,0.09123711340206185,1.0,0.008507313
Atelectasis,0.09128416709644147,1.0,0.008597288
Atelectasis,0.0913312693498452,1.0,0.008622755
Atelectasis,0.09137842023748063,1.0,0.00869592
Atelectasis,0.09142561983471074,1.0,0.008701666
Atelectasis,0.09147286821705426,1.0,0.008723086
Atelectasis,0.09152016546018614,1.0,0.008726576
Atelectasis,0.09156751163993793,1.0,0.0088274535
Atelectasis,0.09161490683229814,1.0,0.008920257
Atelectasis,0.09166235111341274,1.0,0.00896786
Atelectasis,0.09170984455958549,1.0,0.009018924
Atelectasis,0.09175738724727839,1.0,0.00904826
Atelectasis,0.09180497925311204,1.0,0.009090496
Atelectasis,0.09185262065386611,1.0,0.009171092
Atelectasis,0.09190031152647975,1.0,0.0092950845
Atelectasis,0.09194805194805195,1.0,0.009356091
Atelectasis,0.091995841995842,1.0,0.0094553465
Atelectasis,0.09204368174726989,1.0,0.009502506
Atelectasis,0.09209157127991675,1.0,0.009529731
Atelectasis,0.09213951067152525,1.0,0.009638004
Atelectasis,0.0921875,1.0,0.009648784
Atelectasis,0.09223553934340803,1.0,0.009961364
Atelectasis,0.09228362877997914,1.0,0.0100304885
Atelectasis,0.09233176838810642,1.0,0.010091691
Atelectasis,0.09237995824634655,1.0,0.010136324
Atelectasis,0.09242819843342037,1.0,0.010229857
Atelectasis,0.09247648902821316,1.0,0.010247354
Atelectasis,0.09252483010977522,1.0,0.010289247
Atelectasis,0.09257322175732217,1.0,0.010472279
Atelectasis,0.09262166405023547,1.0,0.010589626
Atelectasis,0.09267015706806282,1.0,0.010650888
Atelectasis,0.09271870089051859,1.0,0.01067908
Atelectasis,0.09276729559748427,1.0,0.010749064
Atelectasis,0.09281594126900891,1.0,0.010944796
Atelectasis,0.09286463798530954,1.0,0.011012719
Atelectasis,0.09291338582677165,1.0,0.011313813
Atelectasis,0.09296218487394958,1.0,0.011368353
Atelectasis,0.093011035207567,1.0,0.011403026
Atelectasis,0.09305993690851735,1.0,0.011443494
Atelectasis,0.09310889005786428,1.0,0.011472833
Atelectasis,0.0931578947368421,1.0,0.01163193
Atelectasis,0.09320695102685624,1.0,0.011850833
Atelectasis,0.09325605900948367,1.0,0.011858668
Atelectasis,0.09330521876647338,1.0,0.01188056
Atelectasis,0.09335443037974683,1.0,0.011947589
Atelectasis,0.09340369393139841,1.0,0.011986245
Atelectasis,0.09345300950369588,1.0,0.012103305
Atelectasis,0.09350237717908082,1.0,0.01232227
Atelectasis,0.09355179704016914,1.0,0.0123958625
Atelectasis,0.09360126916975145,1.0,0.012513146
Atelectasis,0.09365079365079365,1.0,0.012590562
Atelectasis,0.09370037056643726,1.0,0.012618044
Atelectasis,0.09375,1.0,0.012631265
Atelectasis,0.09379968203497616,1.0,0.0126436865
Atelectasis,0.09331919406150584,0.9943502824858758,0.012766754
Atelectasis,0.09336870026525199,0.9943502824858758,0.012979842
Atelectasis,0.09341825902335456,0.9943502824858758,0.013089727
Atelectasis,0.09346787041954328,0.9943502824858758,0.013122439
Atelectasis,0.09351753453772582,0.9943502824858758,0.013182972
Atelectasis,0.0935672514619883,0.9943502824858758,0.013426533
Atelectasis,0.09361702127659574,0.9943502824858758,0.013482209
Atelectasis,0.09366684406599254,0.9943502824858758,0.013779405
Atelectasis,0.09371671991480299,0.9943502824858758,0.013925324
Atelectasis,0.09376664890783165,0.9943502824858758,0.013960633
Atelectasis,0.09381663113006397,0.9943502824858758,0.014029145
Atelectasis,0.09386666666666667,0.9943502824858758,0.0140717765
Atelectasis,0.09391675560298826,0.9943502824858758,0.01416172
Atelectasis,0.09396689802455953,0.9943502824858758,0.014270621
Atelectasis,0.09401709401709402,0.9943502824858758,0.014288448
Atelectasis,0.09406734366648851,0.9943502824858758,0.014476786
Atelectasis,0.09411764705882353,0.9943502824858758,0.014502259
Atelectasis,0.09416800428036383,0.9943502824858758,0.014547577
Atelectasis,0.09421841541755889,0.9943502824858758,0.014599054
Atelectasis,0.09426888055704338,0.9943502824858758,0.014804676
Atelectasis,0.09431939978563773,0.9943502824858758,0.014929739
Atelectasis,0.09436997319034852,0.9943502824858758,0.015010434
Atelectasis,0.0944206008583691,0.9943502824858758,0.015095854
Atelectasis,0.09447128287707998,0.9943502824858758,0.015110932
Atelectasis,0.09452201933404941,0.9943502824858758,0.015275075
Atelectasis,0.09457281031703385,0.9943502824858758,0.015301805
Atelectasis,0.09462365591397849,0.9943502824858758,0.015335152
Atelectasis,0.09467455621301775,0.9943502824858758,0.01569395
Atelectasis,0.09472551130247578,0.9943502824858758,0.015834456
Atelectasis,0.09477652127086698,0.9943502824858758,0.01589702
Atelectasis,0.09482758620689655,0.9943502824858758,0.0160292
Atelectasis,0.09487870619946091,0.9943502824858758,0.016253253
Atelectasis,0.09492988133764833,0.9943502824858758,0.01626737
Atelectasis,0.09498111171073934,0.9943502824858758,0.016315922
Atelectasis,0.09503239740820735,0.9943502824858758,0.01639208
Atelectasis,0.09508373851971907,0.9943502824858758,0.016409772
Atelectasis,0.09513513513513513,0.9943502824858758,0.016572664
Atelectasis,0.09518658734451055,0.9943502824858758,0.016586956
Atelectasis,0.09523809523809523,0.9943502824858758,0.016683303
Atelectasis,0.09528965890633459,0.9943502824858758,0.01672847
Atelectasis,0.09534127843986999,0.9943502824858758,0.01701142
Atelectasis,0.0953929539295393,0.9943502824858758,0.017069943
Atelectasis,0.09544468546637744,0.9943502824858758,0.017161634
Atelectasis,0.09549647314161692,0.9943502824858758,0.017198088
Atelectasis,0.09554831704668838,0.9943502824858758,0.017241973
Atelectasis,0.09560021727322107,0.9943502824858758,0.0174431
Atelectasis,0.09565217391304348,0.9943502824858758,0.017445842
Atelectasis,0.0957041870581838,0.9943502824858758,0.017448142
Atelectasis,0.0957562568008705,0.9943502824858758,0.017542424
Atelectasis,0.09580838323353294,0.9943502824858758,0.017795103
Atelectasis,0.09586056644880174,0.9943502824858758,0.017861584
Atelectasis,0.09591280653950954,0.9943502824858758,0.017939463
Atelectasis,0.09596510359869138,0.9943502824858758,0.01834704
Atelectasis,0.09601745771958538,0.9943502824858758,0.018439393
Atelectasis,0.09606986899563319,0.9943502824858758,0.018563332
Atelectasis,0.0961223375204806,0.9943502824858758,0.018695237
Atelectasis,0.09617486338797815,0.9943502824858758,0.018701846
Atelectasis,0.09622744669218151,0.9943502824858758,0.01890516
Atelectasis,0.0962800875273523,0.9943502824858758,0.01892138
Atelectasis,0.0963327859879584,0.9943502824858758,0.018980488
Atelectasis,0.0963855421686747,0.9943502824858758,0.01898905
Atelectasis,0.09643835616438357,0.9943502824858758,0.019036068
Atelectasis,0.09649122807017543,0.9943502824858758,0.019187773
Atelectasis,0.09654415798134942,0.9943502824858758,0.01927605
Atelectasis,0.09659714599341383,0.9943502824858758,0.019282687
Atelectasis,0.09665019220208676,0.9943502824858758,0.0193202
Atelectasis,0.0967032967032967,0.9943502824858758,0.019406287
Atelectasis,0.09675645959318306,0.9943502824858758,0.019435864
Atelectasis,0.0968096809680968,0.9943502824858758,0.019583462
Atelectasis,0.09686296092460099,0.9943502824858758,0.019631369
Atelectasis,0.09691629955947137,0.9943502824858758,0.01968745
Atelectasis,0.09696969696969697,0.9943502824858758,0.019789042
Atelectasis,0.09647188533627343,0.9887005649717514,0.019816648
Atelectasis,0.09652509652509653,0.9887005649717514,0.019829344
Atelectasis,0.09657836644591611,0.9887005649717514,0.019838301
Atelectasis,0.0966316951960243,0.9887005649717514,0.019885054
Atelectasis,0.09668508287292818,0.9887005649717514,0.01998042
Atelectasis,0.09673852957435047,0.9887005649717514,0.020021908
Atelectasis,0.09679203539823009,0.9887005649717514,0.020030854
Atelectasis,0.09684560044272275,0.9887005649717514,0.020255962
Atelectasis,0.09689922480620156,0.9887005649717514,0.02026915
Atelectasis,0.09695290858725762,0.9887005649717514,0.020430835
Atelectasis,0.09700665188470066,0.9887005649717514,0.020499438
Atelectasis,0.09706045479755962,0.9887005649717514,0.020646734
Atelectasis,0.09711431742508324,0.9887005649717514,0.020670913
Atelectasis,0.0971682398667407,0.9887005649717514,0.02068681
Atelectasis,0.09722222222222222,0.9887005649717514,0.020753715
Atelectasis,0.09727626459143969,0.9887005649717514,0.020861791
Atelectasis,0.09733036707452725,0.9887005649717514,0.020909017
Atelectasis,0.09738452977184196,0.9887005649717514,0.020962035
Atelectasis,0.09743875278396437,0.9887005649717514,0.021039551
Atelectasis,0.09749303621169916,0.9887005649717514,0.021109845
Atelectasis,0.09754738015607581,0.9887005649717514,0.021291468
Atelectasis,0.09760178471834914,0.9887005649717514,0.021336455
Atelectasis,0.09765625,0.9887005649717514,0.021337787
Atelectasis,0.0977107761027359,0.9887005649717514,0.02136278
Atelectasis,0.09776536312849161,0.9887005649717514,0.021497529
Atelectasis,0.09782001117942984,0.9887005649717514,0.021540852
Atelectasis,0.09787472035794184,0.9887005649717514,0.021642845
Atelectasis,0.09792949076664802,0.9887005649717514,0.021650342
Atelectasis,0.09798432250839866,0.9887005649717514,0.021682598
Atelectasis,0.09803921568627451,0.9887005649717514,0.021683993
Atelectasis,0.09809417040358745,0.9887005649717514,0.021755977
Atelectasis,0.0981491867638811,0.9887005649717514,0.021898638
Atelectasis,0.09820426487093153,0.9887005649717514,0.021956345
Atelectasis,0.0982594048287479,0.9887005649717514,0.022024728
Atelectasis,0.09831460674157304,0.9887005649717514,0.02230956
Atelectasis,0.0983698707138842,0.9887005649717514,0.022486333
Atelectasis,0.0984251968503937,0.9887005649717514,0.022761295
Atelectasis,0.09848058525604952,0.9887005649717514,0.022770582
Atelectasis,0.09853603603603604,0.9887005649717514,0.0229729
Atelectasis,0.09859154929577464,0.9887005649717514,0.023090987
Atelectasis,0.09864712514092447,0.9887005649717514,0.02310859
Atelectasis,0.09870276367738297,0.9887005649717514,0.02342032
Atelectasis,0.09875846501128668,0.9887005649717514,0.023476547
Atelectasis,0.09881422924901186,0.9887005649717514,0.023517983
Atelectasis,0.09887005649717515,0.9887005649717514,0.02364179
Atelectasis,0.09892594686263426,0.9887005649717514,0.0236431
Atelectasis,0.09898190045248868,0.9887005649717514,0.023875616
Atelectasis,0.09903791737408037,0.9887005649717514,0.02391839
Atelectasis,0.09909399773499433,0.9887005649717514,0.023964021
Atelectasis,0.09915014164305949,0.9887005649717514,0.024002526
Atelectasis,0.0992063492063492,0.9887005649717514,0.024017338
Atelectasis,0.09926262053318208,0.9887005649717514,0.024240205
Atelectasis,0.09931895573212259,0.9887005649717514,0.02424305
Atelectasis,0.09937535491198182,0.9887005649717514,0.024340322
Atelectasis,0.09943181818181818,0.9887005649717514,0.024364242
Atelectasis,0.09948834565093803,0.9887005649717514,0.024389964
Atelectasis,0.09954493742889647,0.9887005649717514,0.024408208
Atelectasis,0.099601593625498,0.9887005649717514,0.024408545
Atelectasis,0.09965831435079726,0.9887005649717514,0.02444592
Atelectasis,0.09971509971509972,0.9887005649717514,0.024555042
Atelectasis,0.09920182440136831,0.9830508474576272,0.024638679
Atelectasis,0.09925841414717627,0.9830508474576272,0.024689859
Atelectasis,0.09931506849315068,0.9830508474576272,0.024849337
Atelectasis,0.09937178754997145,0.9830508474576272,0.024864832
Atelectasis,0.09942857142857142,0.9830508474576272,0.025155239
Atelectasis,0.09948542024013722,0.9830508474576272,0.025280513
Atelectasis,0.09954233409610984,0.9830508474576272,0.025355699
Atelectasis,0.09959931310818546,0.9830508474576272,0.02535743
Atelectasis,0.09965635738831616,0.9830508474576272,0.025412299
Atelectasis,0.0997134670487106,0.9830508474576272,0.025639413
Atelectasis,0.09977064220183486,0.9830508474576272,0.025706837
Atelectasis,0.09982788296041308,0.9830508474576272,0.025872076
Atelectasis,0.09988518943742825,0.9830508474576272,0.025988251
Atelectasis,0.09994256174612291,0.9830508474576272,0.026048556
Atelectasis,0.1,0.9830508474576272,0.026131185
Atelectasis,0.10005750431282347,0.9830508474576272,0.02618508
Atelectasis,0.1001150747986191,0.9830508474576272,0.026416702
Atelectasis,0.1001727115716753,0.9830508474576272,0.026501033
Atelectasis,0.10023041474654378,0.9830508474576272,0.026517265
Atelectasis,0.10028818443804034,0.9830508474576272,0.026539601
Atelectasis,0.10034602076124567,0.9830508474576272,0.02662827
Atelectasis,0.10040392383150606,0.9830508474576272,0.026701733
Atelectasis,0.10046189376443418,0.9830508474576272,0.026938831
Atelectasis,0.10051993067590988,0.9830508474576272,0.027031891
Atelectasis,0.10057803468208093,0.9830508474576272,0.027071299
Atelectasis,0.1006362058993638,0.9830508474576272,0.027109453
Atelectasis,0.10069444444444445,0.9830508474576272,0.027220994
Atelectasis,0.1007527504342791,0.9830508474576272,0.027223876
Atelectasis,0.10081112398609501,0.9830508474576272,0.027298648
Atelectasis,0.10086956521739131,0.9830508474576272,0.02736585
Atelectasis,0.10092807424593968,0.9830508474576272,0.027487313
Atelectasis,0.10098665118978525,0.9830508474576272,0.027496608
Atelectasis,0.10104529616724739,0.9830508474576272,0.027549705
Atelectasis,0.1011040092969204,0.9830508474576272,0.027628766
Atelectasis,0.10116279069767442,0.9830508474576272,0.027719863
Atelectasis,0.1012216404886562,0.9830508474576272,0.02777221
Atelectasis,0.10128055878928988,0.9830508474576272,0.027880302
Atelectasis,0.10133954571927781,0.9830508474576272,0.02795969
Atelectasis,0.10139860139860139,0.9830508474576272,0.028456243
Atelectasis,0.10145772594752187,0.9830508474576272,0.028605068
Atelectasis,0.10151691948658109,0.9830508474576272,0.02868154
Atelectasis,0.10157618213660245,0.9830508474576272,0.028844591
Atelectasis,0.10163551401869159,0.9830508474576272,0.02888683
Atelectasis,0.1016949152542373,0.9830508474576272,0.029156456
Atelectasis,0.10175438596491228,0.9830508474576272,0.029338157
Atelectasis,0.10181392627267408,0.9830508474576272,0.029656366
Atelectasis,0.10187353629976581,0.9830508474576272,0.029883774
Atelectasis,0.10193321616871705,0.9830508474576272,0.03018286
Atelectasis,0.10199296600234467,0.9830508474576272,0.030278673
Atelectasis,0.10205278592375366,0.9830508474576272,0.030299136
Atelectasis,0.10211267605633803,0.9830508474576272,0.030508474
Atelectasis,0.10217263652378156,0.9830508474576272,0.030618526
Atelectasis,0.10223266745005875,0.9830508474576272,0.030716477
Atelectasis,0.10229276895943562,0.9830508474576272,0.030995771
Atelectasis,0.10235294117647059,0.9830508474576272,0.031059988
Atelectasis,0.10241318422601531,0.9830508474576272,0.03140878
Atelectasis,0.10247349823321555,0.9830508474576272,0.03156214
Atelectasis,0.10253388332351208,0.9830508474576272,0.031580593
Atelectasis,0.10259433962264151,0.9830508474576272,0.031708296
Atelectasis,0.10265486725663717,0.9830508474576272,0.031768277
Atelectasis,0.10271546635182999,0.9830508474576272,0.031773105
Atelectasis,0.10277613703484938,0.9830508474576272,0.03180478
Atelectasis,0.10283687943262411,0.9830508474576272,0.03183083
Atelectasis,0.1028976936723832,0.9830508474576272,0.032080427
Atelectasis,0.10295857988165681,0.9830508474576272,0.032156747
Atelectasis,0.10301953818827708,0.9830508474576272,0.032180097
Atelectasis,0.10308056872037914,0.9830508474576272,0.03234467
Atelectasis,0.10314167160640189,0.9830508474576272,0.032390244
Atelectasis,0.10320284697508897,0.9830508474576272,0.032636132
Atelectasis,0.10326409495548962,0.9830508474576272,0.032684363
Atelectasis,0.10332541567695962,0.9830508474576272,0.03282641
Atelectasis,0.10338680926916222,0.9830508474576272,0.032840632
Atelectasis,0.10344827586206896,0.9830508474576272,0.032906875
Atelectasis,0.10350981558596074,0.9830508474576272,0.032941516
Atelectasis,0.10357142857142858,0.9830508474576272,0.033309344
Atelectasis,0.10363311494937463,0.9830508474576272,0.033325408
Atelectasis,0.10369487485101311,0.9830508474576272,0.033337355
Atelectasis,0.10316040548598689,0.9774011299435028,0.033486463
Atelectasis,0.1032219570405728,0.9774011299435028,0.033592787
Atelectasis,0.10328358208955224,0.9774011299435028,0.033639356
Atelectasis,0.1033452807646356,0.9774011299435028,0.033820525
Atelectasis,0.10340705319784818,0.9774011299435028,0.033879932
Atelectasis,0.1034688995215311,0.9774011299435028,0.034088492
Atelectasis,0.10353081986834231,0.9774011299435028,0.03433075
Atelectasis,0.10359281437125749,0.9774011299435028,0.034357764
Atelectasis,0.10365488316357101,0.9774011299435028,0.034550134
Atelectasis,0.10371702637889688,0.9774011299435028,0.034652438
Atelectasis,0.10377924415116976,0.9774011299435028,0.03465843
Atelectasis,0.10384153661464586,0.9774011299435028,0.03478143
Atelectasis,0.1039039039039039,0.9774011299435028,0.034809027
Atelectasis,0.10396634615384616,0.9774011299435028,0.034911834
Atelectasis,0.10402886349969934,0.9774011299435028,0.03527754
Atelectasis,0.10409145607701564,0.9774011299435028,0.03541597
Atelectasis,0.10415412402167369,0.9774011299435028,0.03548319
Atelectasis,0.10421686746987951,0.9774011299435028,0.03555426
Atelectasis,0.10427968655816756,0.9774011299435028,0.03579656
Atelectasis,0.10434258142340169,0.9774011299435028,0.035803404
Atelectasis,0.1044055522027761,0.9774011299435028,0.03581283
Atelectasis,0.10446859903381643,0.9774011299435028,0.035878487
Atelectasis,0.10453172205438066,0.9774011299435028,0.035914384
Atelectasis,0.10459492140266022,0.9774011299435028,0.036038656
Atelectasis,0.10465819721718088,0.9774011299435028,0.036065865
Atelectasis,0.10472154963680387,0.9774011299435028,0.03621944
Atelectasis,0.10478497880072683,0.9774011299435028,0.036523815
Atelectasis,0.10484848484848484,0.9774011299435028,0.036567967
Atelectasis,0.10491206791995149,0.9774011299435028,0.036701776
Atelectasis,0.1049757281553398,0.9774011299435028,0.036825538
Atelectasis,0.1050394656952034,0.9774011299435028,0.03692541
Atelectasis,0.10449574726609964,0.9717514124293786,0.037164282
Atelectasis,0.10455927051671733,0.9717514124293786,0.037178513
Atelectasis,0.10462287104622871,0.9717514124293786,0.037411507
Atelectasis,0.1046865489957395,0.9717514124293786,0.03756504
Atelectasis,0.10475030450669914,0.9717514124293786,0.037713595
Atelectasis,0.1048141377209019,0.9717514124293786,0.037715644
Atelectasis,0.1048780487804878,0.9717514124293786,0.037759393
Atelectasis,0.10494203782794387,0.9717514124293786,0.037860025
Atelectasis,0.10500610500610501,0.9717514124293786,0.038031336
Atelectasis,0.10507025045815516,0.9717514124293786,0.03806159
Atelectasis,0.10513447432762836,0.9717514124293786,0.038154468
Atelectasis,0.10519877675840979,0.9717514124293786,0.03830902
Atelectasis,0.10526315789473684,0.9717514124293786,0.03836677
Atelectasis,0.10532761788120025,0.9717514124293786,0.038421176
Atelectasis,0.1053921568627451,0.9717514124293786,0.038479075
Atelectasis,0.10545677498467199,0.9717514124293786,0.038758688
Atelectasis,0.10552147239263804,0.9717514124293786,0.038786143
Atelectasis,0.10558624923265807,0.9717514124293786,0.03881234
Atelectasis,0.10565110565110565,0.9717514124293786,0.03886306
Atelectasis,0.1057160417947142,0.9717514124293786,0.038948186
Atelectasis,0.1057810578105781,0.9717514124293786,0.039215814
Atelectasis,0.10584615384615384,0.9717514124293786,0.03939512
Atelectasis,0.10591133004926108,0.9717514124293786,0.039441552
Atelectasis,0.1059765865680838,0.9717514124293786,0.039586876
Atelectasis,0.1060419235511714,0.9717514124293786,0.039608277
Atelectasis,0.10610734114743985,0.9717514124293786,0.03965471
Atelectasis,0.10617283950617284,0.9717514124293786,0.039688043
Atelectasis,0.10623841877702285,0.9717514124293786,0.040070593
Atelectasis,0.10630407911001236,0.9717514124293786,0.040073887
Atelectasis,0.10636982065553494,0.9717514124293786,0.040114745
Atelectasis,0.10643564356435643,0.9717514124293786,0.040153068
Atelectasis,0.1065015479876161,0.9717514124293786,0.04016696
Atelectasis,0.10656753407682776,0.9717514124293786,0.040278602
Atelectasis,0.10663360198388097,0.9717514124293786,0.04036012
Atelectasis,0.10669975186104218,0.9717514124293786,0.040419072
Atelectasis,0.10676598386095593,0.9717514124293786,0.0404614
Atelectasis,0.10683229813664596,0.9717514124293786,0.040468816
Atelectasis,0.10689869484151647,0.9717514124293786,0.040749587
Atelectasis,0.10696517412935323,0.9717514124293786,0.040801194
Atelectasis,0.10703173615432483,0.9717514124293786,0.040934492
Atelectasis,0.10709838107098381,0.9717514124293786,0.04095244
Atelectasis,0.10716510903426792,0.9717514124293786,0.041059554
Atelectasis,0.10723192019950124,0.9717514124293786,0.041064538
Atelectasis,0.10729881472239551,0.9717514124293786,0.04113284
Atelectasis,0.10736579275905118,0.9717514124293786,0.04116499
Atelectasis,0.10743285446595878,0.9717514124293786,0.04118335
Atelectasis,0.1075,0.9717514124293786,0.041292492
Atelectasis,0.10756722951844903,0.9717514124293786,0.04135137
Atelectasis,0.10763454317897372,0.9717514124293786,0.041449368
Atelectasis,0.10770194113963683,0.9717514124293786,0.041768275
Atelectasis,0.10776942355889724,0.9717514124293786,0.041771308
Atelectasis,0.10783699059561129,0.9717514124293786,0.041859105
Atelectasis,0.10790464240903387,0.9717514124293786,0.041917354
Atelectasis,0.10797237915881984,0.9717514124293786,0.04192842
Atelectasis,0.10804020100502512,0.9717514124293786,0.042013027
Atelectasis,0.10810810810810811,0.9717514124293786,0.04202889
Atelectasis,0.10817610062893082,0.9717514124293786,0.04211123
Atelectasis,0.10824417872876023,0.9717514124293786,0.042357124
Atelectasis,0.10831234256926953,0.9717514124293786,0.042417027
Atelectasis,0.10838059231253938,0.9717514124293786,0.04259765
Atelectasis,0.10844892812105927,0.9717514124293786,0.04263298
Atelectasis,0.1085173501577287,0.9717514124293786,0.042802982
Atelectasis,0.10858585858585859,0.9717514124293786,0.042879723
Atelectasis,0.10865445356917246,0.9717514124293786,0.042919658
Atelectasis,0.10872313527180784,0.9717514124293786,0.043072876
Atelectasis,0.10879190385831752,0.9717514124293786,0.043253843
Atelectasis,0.10886075949367088,0.9717514124293786,0.043323696
Atelectasis,0.10892970234325522,0.9717514124293786,0.043349825
Atelectasis,0.10899873257287707,0.9717514124293786,0.04351235
Atelectasis,0.10906785034876347,0.9717514124293786,0.043642763
Atelectasis,0.10913705583756345,0.9717514124293786,0.04370045
Atelectasis,0.10920634920634921,0.9717514124293786,0.04380636
Atelectasis,0.10927573062261753,0.9717514124293786,0.04399799
Atelectasis,0.10934520025429116,0.9717514124293786,0.044095177
Atelectasis,0.10941475826972011,0.9717514124293786,0.04441537
Atelectasis,0.109484404837683,0.9717514124293786,0.044452924
Atelectasis,0.10955414012738854,0.9717514124293786,0.04446475
Atelectasis,0.10962396430847673,0.9717514124293786,0.044508245
Atelectasis,0.1096938775510204,0.9717514124293786,0.044545505
Atelectasis,0.10976388002552648,0.9717514124293786,0.04459543
Atelectasis,0.10983397190293742,0.9717514124293786,0.04470488
Atelectasis,0.10990415335463259,0.9717514124293786,0.04472137
Atelectasis,0.10997442455242967,0.9717514124293786,0.045017466
Atelectasis,0.11004478566858605,0.9717514124293786,0.045022342
Atelectasis,0.11011523687580026,0.9717514124293786,0.045166776
Atelectasis,0.11018577834721333,0.9717514124293786,0.04520613
Atelectasis,0.11025641025641025,0.9717514124293786,0.045273244
Atelectasis,0.11032713277742143,0.9717514124293786,0.04544622
Atelectasis,0.110397946084724,0.9717514124293786,0.04585631
Atelectasis,0.11046885035324341,0.9717514124293786,0.045904182
Atelectasis,0.11053984575835475,0.9717514124293786,0.04600134
Atelectasis,0.10996784565916398,0.9661016949152542,0.04601245
Atelectasis,0.11003861003861004,0.9661016949152542,0.046135884
Atelectasis,0.11010946555054733,0.9661016949152542,0.046514384
Atelectasis,0.11018041237113402,0.9661016949152542,0.04659233
Atelectasis,0.1102514506769826,0.9661016949152542,0.04673171
Atelectasis,0.11032258064516129,0.9661016949152542,0.04678379
Atelectasis,0.1103938024531956,0.9661016949152542,0.046814147
Atelectasis,0.11046511627906977,0.9661016949152542,0.0469507
Atelectasis,0.11053652230122818,0.9661016949152542,0.047081165
Atelectasis,0.11060802069857698,0.9661016949152542,0.047090467
Atelectasis,0.11067961165048544,0.9661016949152542,0.04723519
Atelectasis,0.11075129533678757,0.9661016949152542,0.047484476
Atelectasis,0.11082307193778354,0.9661016949152542,0.047503334
Atelectasis,0.11089494163424124,0.9661016949152542,0.047542993
Atelectasis,0.11096690460739779,0.9661016949152542,0.047626697
Atelectasis,0.11103896103896103,0.9661016949152542,0.04771895
Atelectasis,0.1111111111111111,0.9661016949152542,0.047734555
Atelectasis,0.11118335500650195,0.9661016949152542,0.047761638
Atelectasis,0.11125569290826284,0.9661016949152542,0.047812775
Atelectasis,0.111328125,0.9661016949152542,0.047872823
Atelectasis,0.11140065146579804,0.9661016949152542,0.047883485
Atelectasis,0.11147327249022164,0.9661016949152542,0.047984198
Atelectasis,0.11154598825831702,0.9661016949152542,0.0482971
