label,fpr,tpr,threshold
Atelectasis,0.0,0.0,1.4055226
Atelectasis,0.0,0.005649717514124294,0.40552253
Atelectasis,0.0038398244651673065,0.005649717514124294,0.35115704
Atelectasis,0.0038398244651673065,0.011299435028248588,0.34972677
Atelectasis,0.004936917169500823,0.011299435028248588,0.34637168
Atelectasis,0.004936917169500823,0.01694915254237288,0.3463285
Atelectasis,0.009325287986834888,0.01694915254237288,0.33020756
Atelectasis,0.009325287986834888,0.022598870056497175,0.325611
Atelectasis,0.009873834339001646,0.022598870056497175,0.32416573
Atelectasis,0.009873834339001646,0.02824858757062147,0.32249776
Atelectasis,0.010422380691168404,0.02824858757062147,0.32052207
Atelectasis,0.010422380691168404,0.03389830508474576,0.31892082
Atelectasis,0.010970927043335162,0.03389830508474576,0.31886142
Atelectasis,0.010970927043335162,0.03954802259887006,0.31693915
Atelectasis,0.01151947339550192,0.03954802259887006,0.3160876
Atelectasis,0.01151947339550192,0.04519774011299435,0.31492746
Atelectasis,0.012616566099835436,0.04519774011299435,0.3130393
Atelectasis,0.012616566099835436,0.05649717514124294,0.30824754
Atelectasis,0.013165112452002194,0.05649717514124294,0.3072469
Atelectasis,0.013165112452002194,0.07344632768361582,0.30436045
Atelectasis,0.019747668678003292,0.07344632768361582,0.28618872
Atelectasis,0.019747668678003292,0.07909604519774012,0.28600168
Atelectasis,0.02303894679100384,0.07909604519774012,0.2838637
Atelectasis,0.02303894679100384,0.0847457627118644,0.2827001
Atelectasis,0.026330224904004388,0.0847457627118644,0.276643
Atelectasis,0.026330224904004388,0.0903954802259887,0.27573633
Atelectasis,0.029072956664838178,0.0903954802259887,0.27363423
Atelectasis,0.029072956664838178,0.096045197740113,0.27347618
Atelectasis,0.034009873834339004,0.096045197740113,0.2671594
Atelectasis,0.034009873834339004,0.1016949152542373,0.2660556
Atelectasis,0.03455842018650576,0.1016949152542373,0.26587352
Atelectasis,0.03455842018650576,0.10734463276836158,0.26525342
Atelectasis,0.03510696653867252,0.10734463276836158,0.2649083
Atelectasis,0.03510696653867252,0.11299435028248588,0.26445702
Atelectasis,0.03565551289083928,0.11299435028248588,0.2634164
Atelectasis,0.03565551289083928,0.11864406779661017,0.26313022
Atelectasis,0.036204059243006036,0.11864406779661017,0.2621117
Atelectasis,0.036204059243006036,0.12429378531073447,0.26117992
Atelectasis,0.038946791003839826,0.12429378531073447,0.25967172
Atelectasis,0.038946791003839826,0.12994350282485875,0.2590673
Atelectasis,0.04278661546900713,0.12994350282485875,0.25416866
Atelectasis,0.04278661546900713,0.13559322033898305,0.25370675
Atelectasis,0.04552934722984092,0.13559322033898305,0.24954581
Atelectasis,0.04552934722984092,0.14124293785310735,0.2489672
Atelectasis,0.04936917169500823,0.14124293785310735,0.24614985
Atelectasis,0.04936917169500823,0.15254237288135594,0.24550149
Atelectasis,0.052660449808008776,0.15254237288135594,0.24231394
