pr,rc,threshold
Atelectasis,0.09002557544757034,0.9943502824858758,0.013242362
Atelectasis,0.09007164790174002,0.9943502824858758,0.013252741
Atelectasis,0.09011776753712238,0.9943502824858758,0.013282077
Atelectasis,0.09016393442622951,0.9943502824858758,0.013596638
Atelectasis,0.0902101486417222,0.9943502824858758,0.013769943
Atelectasis,0.09025641025641026,0.9943502824858758,0.013774639
Atelectasis,0.09030271934325294,0.9943502824858758,0.013797441
Atelectasis,0.09034907597535935,0.9943502824858758,0.013981254
Atelectasis,0.0903954802259887,0.9943502824858758,0.014176577
Atelectasis,0.09044193216855087,0.9943502824858758,0.01467502
Atelectasis,0.09048843187660668,0.9943502824858758,0.015010566
Atelectasis,0.09053497942386832,0.9943502824858758,0.01501607
Atelectasis,0.0905815748841997,0.9943502824858758,0.015179172
Atelectasis,0.09062821833161688,0.9943502824858758,0.015198824
Atelectasis,0.09067490984028852,0.9943502824858758,0.01521047
Atelectasis,0.09072164948453608,0.9943502824858758,0.015376052
Atelectasis,0.09076843733883445,0.9943502824858758,0.015421744
Atelectasis,0.09081527347781218,0.9943502824858758,0.015454198
Atelectasis,0.09086215797625194,0.9943502824858758,0.015592131
Atelectasis,0.09090909090909091,0.9943502824858758,0.015602071
Atelectasis,0.09095607235142118,0.9943502824858758,0.01567919
Atelectasis,0.09100310237849017,0.9943502824858758,0.0156973
Atelectasis,0.09105018106570098,0.9943502824858758,0.015794337
Atelectasis,0.09109730848861283,0.9943502824858758,0.015832378
Atelectasis,0.09114448472294148,0.9943502824858758,0.015833983
Atelectasis,0.09119170984455958,0.9943502824858758,0.015845617
Atelectasis,0.09123898392949716,0.9943502824858758,0.016042639
Atelectasis,0.0912863070539419,0.9943502824858758,0.016225997
Atelectasis,0.09133367929423974,0.9943502824858758,0.016231364
Atelectasis,0.09138110072689512,0.9943502824858758,0.016536389
Atelectasis,0.09142857142857143,0.9943502824858758,0.01661563
Atelectasis,0.09147609147609148,0.9943502824858758,0.016642319
Atelectasis,0.09152366094643785,0.9943502824858758,0.016644238
Atelectasis,0.09157127991675339,0.9943502824858758,0.016714184
Atelectasis,0.09161894846434149,0.9943502824858758,0.016727623
Atelectasis,0.09166666666666666,0.9943502824858758,0.016785137
Atelectasis,0.09171443460135487,0.9943502824858758,0.016953068
Atelectasis,0.09176225234619395,0.9943502824858758,0.016957348
Atelectasis,0.09181011997913406,0.9943502824858758,0.016990293
Atelectasis,0.0918580375782881,0.9943502824858758,0.017025946
Atelectasis,0.09190600522193211,0.9943502824858758,0.017154176
Atelectasis,0.09195402298850575,0.9943502824858758,0.017221218
Atelectasis,0.09200209095661264,0.9943502824858758,0.017428746
Atelectasis,0.09205020920502092,0.9943502824858758,0.017457642
Atelectasis,0.09209837781266353,0.9943502824858758,0.017506607
Atelectasis,0.09214659685863874,0.9943502824858758,0.017532999
Atelectasis,0.09219486642221059,0.9943502824858758,0.017654972
Atelectasis,0.09224318658280922,0.9943502824858758,0.017752035
Atelectasis,0.09229155742003146,0.9943502824858758,0.017758554
Atelectasis,0.09233997901364113,0.9943502824858758,0.017783472
Atelectasis,0.09238845144356955,0.9943502824858758,0.017783998
Atelectasis,0.09243697478991597,0.9943502824858758,0.017885128
Atelectasis,0.09248554913294797,0.9943502824858758,0.017941955
Atelectasis,0.09253417455310199,0.9943502824858758,0.01794492
Atelectasis,0.09258285113098369,0.9943502824858758,0.017952913
Atelectasis,0.09263157894736843,0.9943502824858758,0.018015785
Atelectasis,0.09268035808320169,0.9943502824858758,0.01808769
Atelectasis,0.09272918861959958,0.9943502824858758,0.018092675
Atelectasis,0.09277807063784924,0.9943502824858758,0.018152192
Atelectasis,0.09282700421940929,0.9943502824858758,0.018170474
Atelectasis,0.09287598944591029,0.9943502824858758,0.018333687
Atelectasis,0.09292502639915523,0.9943502824858758,0.018436983
Atelectasis,0.09297411516111992,0.9943502824858758,0.018463332
Atelectasis,0.09302325581395349,0.9943502824858758,0.01862069
Atelectasis,0.09307244843997885,0.9943502824858758,0.01872805
Atelectasis,0.09312169312169312,0.9943502824858758,0.018797914
Atelectasis,0.09317098994176813,0.9943502824858758,0.018823218
Atelectasis,0.09322033898305085,0.9943502824858758,0.01883061
Atelectasis,0.09326974032856386,0.9943502824858758,0.018889453
Atelectasis,0.09331919406150584,0.9943502824858758,0.018979564
Atelectasis,0.09336870026525199,0.9943502824858758,0.019034877
Atelectasis,0.09341825902335456,0.9943502824858758,0.019047497
Atelectasis,0.09346787041954328,0.9943502824858758,0.019178836
Atelectasis,0.09351753453772582,0.9943502824858758,0.01920615
Atelectasis,0.0935672514619883,0.9943502824858758,0.019267455
Atelectasis,0.09361702127659574,0.9943502824858758,0.01929483
Atelectasis,0.09366684406599254,0.9943502824858758,0.019303255
Atelectasis,0.09371671991480299,0.9943502824858758,0.01932439
Atelectasis,0.09376664890783165,0.9943502824858758,0.019352164
Atelectasis,0.09381663113006397,0.9943502824858758,0.019366344
Atelectasis,0.09386666666666667,0.9943502824858758,0.019413685
Atelectasis,0.09391675560298826,0.9943502824858758,0.019506155
Atelectasis,0.09396689802455953,0.9943502824858758,0.019513607
Atelectasis,0.09401709401709402,0.9943502824858758,0.019577714
Atelectasis,0.09406734366648851,0.9943502824858758,0.01959506
Atelectasis,0.09411764705882353,0.9943502824858758,0.019672588
Atelectasis,0.09416800428036383,0.9943502824858758,0.019704571
Atelectasis,0.09421841541755889,0.9943502824858758,0.019740228
Atelectasis,0.09426888055704338,0.9943502824858758,0.019766122
Atelectasis,0.09431939978563773,0.9943502824858758,0.01978003
Atelectasis,0.0938337801608579,0.9887005649717514,0.019817092
Atelectasis,0.09388412017167382,0.9887005649717514,0.01985323
Atelectasis,0.0939345142243693,0.9887005649717514,0.019875638
Atelectasis,0.09398496240601503,0.9887005649717514,0.020037198
Atelectasis,0.09403546480386889,0.9887005649717514,0.020041049
Atelectasis,0.09408602150537634,0.9887005649717514,0.020147743
Atelectasis,0.09413663259817107,0.9887005649717514,0.020204457
Atelectasis,0.09418729817007535,0.9887005649717514,0.020220991
Atelectasis,0.0942380183091007,0.9887005649717514,0.020272853
Atelectasis,0.09428879310344827,0.9887005649717514,0.020420678
Atelectasis,0.09433962264150944,0.9887005649717514,0.02049103
Atelectasis,0.09439050701186623,0.9887005649717514,0.020499438
Atelectasis,0.09444144630329196,0.9887005649717514,0.020499941
Atelectasis,0.09449244060475162,0.9887005649717514,0.020501569
Atelectasis,0.09454349000540249,0.9887005649717514,0.02052899
Atelectasis,0.0945945945945946,0.9887005649717514,0.02064193
Atelectasis,0.09464575446187128,0.9887005649717514,0.020704543
Atelectasis,0.0946969696969697,0.9887005649717514,0.020763827
Atelectasis,0.09474824038982133,0.9887005649717514,0.020809803
Atelectasis,0.09479956663055254,0.9887005649717514,0.020928398
Atelectasis,0.0948509485094851,0.9887005649717514,0.020986788
Atelectasis,0.09490238611713665,0.9887005649717514,0.021072444
Atelectasis,0.09495387954422138,0.9887005649717514,0.021138057
Atelectasis,0.09500542888165038,0.9887005649717514,0.02116715
Atelectasis,0.09505703422053231,0.9887005649717514,0.021250376
Atelectasis,0.09510869565217392,0.9887005649717514,0.021393156
Atelectasis,0.09516041326808047,0.9887005649717514,0.02144499
Atelectasis,0.09521218715995647,0.9887005649717514,0.021477126
Atelectasis,0.09526401741970604,0.9887005649717514,0.021496555
Atelectasis,0.09531590413943355,0.9887005649717514,0.021527585
Atelectasis,0.09536784741144415,0.9887005649717514,0.021612644
Atelectasis,0.09541984732824428,0.9887005649717514,0.021649271
Atelectasis,0.09547190398254228,0.9887005649717514,0.0216908
Atelectasis,0.09552401746724891,0.9887005649717514,0.021765998
Atelectasis,0.09557618787547788,0.9887005649717514,0.021767523
Atelectasis,0.09562841530054644,0.9887005649717514,0.02176977
Atelectasis,0.09568069983597595,0.9887005649717514,0.02182638
Atelectasis,0.09573304157549234,0.9887005649717514,0.021846868
Atelectasis,0.09578544061302682,0.9887005649717514,0.02186112
Atelectasis,0.09583789704271632,0.9887005649717514,0.021925619
Atelectasis,0.0958904109589041,0.9887005649717514,0.021931248
Atelectasis,0.09594298245614036,0.9887005649717514,0.02209267
Atelectasis,0.09599561162918267,0.9887005649717514,0.022142703
Atelectasis,0.09604829857299671,0.9887005649717514,0.022192467
Atelectasis,0.09610104338275673,0.9887005649717514,0.022230512
Atelectasis,0.09615384615384616,0.9887005649717514,0.022244
Atelectasis,0.09620670698185817,0.9887005649717514,0.02227589
Atelectasis,0.09625962596259625,0.9887005649717514,0.022303233
Atelectasis,0.09631260319207485,0.9887005649717514,0.022520453
Atelectasis,0.09636563876651982,0.9887005649717514,0.022568224
Atelectasis,0.09641873278236915,0.9887005649717514,0.022853564
Atelectasis,0.09647188533627343,0.9887005649717514,0.022860032
Atelectasis,0.09652509652509653,0.9887005649717514,0.022988016
Atelectasis,0.09657836644591611,0.9887005649717514,0.023267703
Atelectasis,0.0966316951960243,0.9887005649717514,0.023276601
Atelectasis,0.09668508287292818,0.9887005649717514,0.023317346
Atelectasis,0.09673852957435047,0.9887005649717514,0.023480395
Atelectasis,0.09679203539823009,0.9887005649717514,0.02348358
Atelectasis,0.09684560044272275,0.9887005649717514,0.023493867
Atelectasis,0.09689922480620156,0.9887005649717514,0.02349652
Atelectasis,0.09695290858725762,0.9887005649717514,0.023523312
Atelectasis,0.09700665188470066,0.9887005649717514,0.023654403
Atelectasis,0.09706045479755962,0.9887005649717514,0.023785038
Atelectasis,0.09711431742508324,0.9887005649717514,0.023801912
Atelectasis,0.0971682398667407,0.9887005649717514,0.02388514
Atelectasis,0.09722222222222222,0.9887005649717514,0.023887182
Atelectasis,0.09727626459143969,0.9887005649717514,0.023896247
Atelectasis,0.09733036707452725,0.9887005649717514,0.02393315
Atelectasis,0.09738452977184196,0.9887005649717514,0.023943566
Atelectasis,0.09743875278396437,0.9887005649717514,0.02403193
Atelectasis,0.09749303621169916,0.9887005649717514,0.024051381
Atelectasis,0.09754738015607581,0.9887005649717514,0.02407966
Atelectasis,0.09760178471834914,0.9887005649717514,0.02409139
Atelectasis,0.09765625,0.9887005649717514,0.024117094
Atelectasis,0.0977107761027359,0.9887005649717514,0.024126174
Atelectasis,0.09776536312849161,0.9887005649717514,0.024204135
Atelectasis,0.09782001117942984,0.9887005649717514,0.024239792
Atelectasis,0.09787472035794184,0.9887005649717514,0.024253083
Atelectasis,0.09792949076664802,0.9887005649717514,0.024255695
Atelectasis,0.09798432250839866,0.9887005649717514,0.024277978
Atelectasis,0.09803921568627451,0.9887005649717514,0.024286207
Atelectasis,0.09809417040358745,0.9887005649717514,0.02452417
Atelectasis,0.0981491867638811,0.9887005649717514,0.024546897
Atelectasis,0.09820426487093153,0.9887005649717514,0.02458175
Atelectasis,0.0982594048287479,0.9887005649717514,0.024630561
Atelectasis,0.09831460674157304,0.9887005649717514,0.024681557
Atelectasis,0.0983698707138842,0.9887005649717514,0.024712812
Atelectasis,0.0984251968503937,0.9887005649717514,0.024785897
Atelectasis,0.09848058525604952,0.9887005649717514,0.024801048
Atelectasis,0.09853603603603604,0.9887005649717514,0.024809364
Atelectasis,0.09859154929577464,0.9887005649717514,0.024829634
Atelectasis,0.09864712514092447,0.9887005649717514,0.024980035
Atelectasis,0.09870276367738297,0.9887005649717514,0.02501362
Atelectasis,0.09875846501128668,0.9887005649717514,0.025025623
Atelectasis,0.09881422924901186,0.9887005649717514,0.025035819
Atelectasis,0.09887005649717515,0.9887005649717514,0.025063077
Atelectasis,0.09836065573770492,0.9830508474576272,0.025100157
Atelectasis,0.09841628959276018,0.9830508474576272,0.02510345
Atelectasis,0.09847198641765705,0.9830508474576272,0.025167122
Atelectasis,0.0985277463193658,0.9830508474576272,0.025244443
Atelectasis,0.09858356940509914,0.9830508474576272,0.02528053
Atelectasis,0.09863945578231292,0.9830508474576272,0.025343793
Atelectasis,0.09869540555870675,0.9830508474576272,0.025387565
Atelectasis,0.09875141884222474,0.9830508474576272,0.025497438
Atelectasis,0.09880749574105621,0.9830508474576272,0.025604378
Atelectasis,0.09886363636363636,0.9830508474576272,0.025664875
Atelectasis,0.09891984081864696,0.9830508474576272,0.02570802
Atelectasis,0.09897610921501707,0.9830508474576272,0.025761744
Atelectasis,0.09903244166192374,0.9830508474576272,0.025780756
Atelectasis,0.09908883826879271,0.9830508474576272,0.02580298
Atelectasis,0.09914529914529914,0.9830508474576272,0.02585574
Atelectasis,0.09920182440136831,0.9830508474576272,0.025857987
Atelectasis,0.09925841414717627,0.9830508474576272,0.025878418
Atelectasis,0.09931506849315068,0.9830508474576272,0.0258789
Atelectasis,0.09937178754997145,0.9830508474576272,0.02592521
Atelectasis,0.09942857142857142,0.9830508474576272,0.025980756
Atelectasis,0.09948542024013722,0.9830508474576272,0.025988543
Atelectasis,0.09954233409610984,0.9830508474576272,0.026011584
Atelectasis,0.09959931310818546,0.9830508474576272,0.026089432
Atelectasis,0.09965635738831616,0.9830508474576272,0.02610399
Atelectasis,0.0997134670487106,0.9830508474576272,0.026117664
Atelectasis,0.09977064220183486,0.9830508474576272,0.026216982
Atelectasis,0.09982788296041308,0.9830508474576272,0.026219683
Atelectasis,0.09988518943742825,0.9830508474576272,0.026264336
Atelectasis,0.09994256174612291,0.9830508474576272,0.026327789
Atelectasis,0.1,0.9830508474576272,0.026334805
Atelectasis,0.10005750431282347,0.9830508474576272,0.026339434
Atelectasis,0.1001150747986191,0.9830508474576272,0.026377916
Atelectasis,0.1001727115716753,0.9830508474576272,0.026377995
Atelectasis,0.10023041474654378,0.9830508474576272,0.026381977
Atelectasis,0.10028818443804034,0.9830508474576272,0.026409138
Atelectasis,0.10034602076124567,0.9830508474576272,0.026502857
Atelectasis,0.0998268897864974,0.9774011299435028,0.026516419
Atelectasis,0.09988452655889145,0.9774011299435028,0.026522059
Atelectasis,0.0999422299248989,0.9774011299435028,0.026705297
Atelectasis,0.1,0.9774011299435028,0.02673459
Atelectasis,0.10005783689994216,0.9774011299435028,0.026752787
Atelectasis,0.10011574074074074,0.9774011299435028,0.02675889
Atelectasis,0.10017371163867979,0.9774011299435028,0.02694058
Atelectasis,0.10023174971031286,0.9774011299435028,0.02694814
Atelectasis,0.10028985507246377,0.9774011299435028,0.027012642
Atelectasis,0.10034802784222738,0.9774011299435028,0.027069809
Atelectasis,0.1004062681369704,0.9774011299435028,0.027118575
Atelectasis,0.10046457607433217,0.9774011299435028,0.027164113
Atelectasis,0.0999418942475305,0.9717514124293786,0.027183816
Atelectasis,0.1,0.9717514124293786,0.027230011
Atelectasis,0.10005817335660268,0.9717514124293786,0.027235536
Atelectasis,0.10011641443538999,0.9717514124293786,0.027240809
Atelectasis,0.10017472335468841,0.9717514124293786,0.027242457
Atelectasis,0.10023310023310024,0.9717514124293786,0.027275978
Atelectasis,0.10029154518950437,0.9717514124293786,0.027296478
Atelectasis,0.10035005834305717,0.9717514124293786,0.02734724
Atelectasis,0.10040863981319323,0.9717514124293786,0.027376056
Atelectasis,0.10046728971962617,0.9717514124293786,0.02742696
Atelectasis,0.1005260081823495,0.9717514124293786,0.027529726
Atelectasis,0.10058479532163743,0.9717514124293786,0.027602503
Atelectasis,0.10064365125804564,0.9717514124293786,0.027612317
Atelectasis,0.10070257611241218,0.9717514124293786,0.027640242
Atelectasis,0.10076157000585823,0.9717514124293786,0.027646637
Atelectasis,0.10082063305978899,0.9717514124293786,0.027667249
Atelectasis,0.10087976539589442,0.9717514124293786,0.027730243
Atelectasis,0.10093896713615023,0.9717514124293786,0.027751941
Atelectasis,0.10099823840281856,0.9717514124293786,0.027777663
Atelectasis,0.10105757931844889,0.9717514124293786,0.027780136
Atelectasis,0.1011169900058789,0.9717514124293786,0.02780657
Atelectasis,0.1011764705882353,0.9717514124293786,0.027915422
Atelectasis,0.10123602118893467,0.9717514124293786,0.027947411
Atelectasis,0.10129564193168433,0.9717514124293786,0.027950412
Atelectasis,0.10135533294048321,0.9717514124293786,0.027993394
Atelectasis,0.10141509433962265,0.9717514124293786,0.028007993
Atelectasis,0.10147492625368731,0.9717514124293786,0.02804181
Atelectasis,0.10153482880755609,0.9717514124293786,0.028089277
Atelectasis,0.10159480212640283,0.9717514124293786,0.028090738
Atelectasis,0.1016548463356974,0.9717514124293786,0.02810063
Atelectasis,0.1017149615612064,0.9717514124293786,0.02813227
Atelectasis,0.10118343195266272,0.9661016949152542,0.028241629
Atelectasis,0.10124333925399645,0.9661016949152542,0.028322225
Atelectasis,0.10130331753554503,0.9661016949152542,0.02838439
Atelectasis,0.1013633669235329,0.9661016949152542,0.028466633
Atelectasis,0.10142348754448399,0.9661016949152542,0.028624123
Atelectasis,0.10148367952522255,0.9661016949152542,0.028667282
Atelectasis,0.10154394299287411,0.9661016949152542,0.028667448
Atelectasis,0.10160427807486631,0.9661016949152542,0.028702682
Atelectasis,0.10166468489892984,0.9661016949152542,0.028747268
Atelectasis,0.10172516359309934,0.9661016949152542,0.028760394
Atelectasis,0.10178571428571428,0.9661016949152542,0.028791264
Atelectasis,0.10184633710541989,0.9661016949152542,0.028812954
Atelectasis,0.10190703218116806,0.9661016949152542,0.028817607
Atelectasis,0.10196779964221825,0.9661016949152542,0.028819371
Atelectasis,0.10202863961813842,0.9661016949152542,0.028902216
Atelectasis,0.10208955223880598,0.9661016949152542,0.028926978
Atelectasis,0.10215053763440861,0.9661016949152542,0.029008634
Atelectasis,0.1022115959354453,0.9661016949152542,0.029042616
Atelectasis,0.10227272727272728,0.9661016949152542,0.02908036
Atelectasis,0.10233393177737882,0.9661016949152542,0.029136244
Atelectasis,0.10239520958083832,0.9661016949152542,0.029168002
Atelectasis,0.10185739964050329,0.96045197740113,0.029201198
Atelectasis,0.1013189448441247,0.9548022598870056,0.029225748
Atelectasis,0.10137972405518897,0.9548022598870056,0.029229933
Atelectasis,0.1014405762304922,0.9548022598870056,0.029243093
Atelectasis,0.1015015015015015,0.9548022598870056,0.029303662
Atelectasis,0.1015625,0.9548022598870056,0.029371373
Atelectasis,0.10102224894768491,0.9491525423728814,0.029423904
Atelectasis,0.10108303249097472,0.9491525423728814,0.029459877
Atelectasis,0.10114388922335943,0.9491525423728814,0.029464066
Atelectasis,0.10120481927710843,0.9491525423728814,0.029619845
Atelectasis,0.10126582278481013,0.9491525423728814,0.029670054
Atelectasis,0.10132689987937274,0.9491525423728814,0.029677715
Atelectasis,0.10138805069402534,0.9491525423728814,0.029704807
Atelectasis,0.10144927536231885,0.9491525423728814,0.029773856
Atelectasis,0.1015105740181269,0.9491525423728814,0.029831033
Atelectasis,0.10157194679564692,0.9491525423728814,0.02985058
Atelectasis,0.10163339382940109,0.9491525423728814,0.029887972
Atelectasis,0.1016949152542373,0.9491525423728814,0.029924659
Atelectasis,0.10115081768625075,0.943502824858757,0.030008862
Atelectasis,0.10121212121212121,0.943502824858757,0.030046001
Atelectasis,0.1012734990903578,0.943502824858757,0.03008246
Atelectasis,0.10133495145631068,0.943502824858757,0.030093467
Atelectasis,0.10139647844565877,0.943502824858757,0.030094655
Atelectasis,0.10145808019441069,0.943502824858757,0.030107208
Atelectasis,0.10151975683890578,0.943502824858757,0.030115856
Atelectasis,0.10158150851581509,0.943502824858757,0.030173678
Atelectasis,0.10164333536214243,0.943502824858757,0.030249543
Atelectasis,0.10170523751522534,0.943502824858757,0.030282283
Atelectasis,0.10176721511273613,0.943502824858757,0.030585153
Atelectasis,0.10182926829268292,0.943502824858757,0.030586673
Atelectasis,0.10189139719341062,0.943502824858757,0.030645281
Atelectasis,0.10195360195360195,0.943502824858757,0.030773673
Atelectasis,0.10201588271227856,0.943502824858757,0.030789845
Atelectasis,0.10207823960880195,0.943502824858757,0.03089612
Atelectasis,0.10214067278287461,0.943502824858757,0.030900978
Atelectasis,0.102203182374541,0.943502824858757,0.030905958
Atelectasis,0.10226576852418862,0.943502824858757,0.030911312
Atelectasis,0.10232843137254902,0.943502824858757,0.031063057
Atelectasis,0.10239117106069896,0.943502824858757,0.031174453
Atelectasis,0.10245398773006135,0.943502824858757,0.031204993
Atelectasis,0.10251688152240639,0.943502824858757,0.031207234
Atelectasis,0.10257985257985258,0.943502824858757,0.031266563
Atelectasis,0.10264290104486785,0.943502824858757,0.03128065
Atelectasis,0.1027060270602706,0.943502824858757,0.031312574
Atelectasis,0.10276923076923077,0.943502824858757,0.031317037
Atelectasis,0.10283251231527094,0.943502824858757,0.031374663
Atelectasis,0.10289587184226741,0.943502824858757,0.031409744
Atelectasis,0.1029593094944513,0.943502824858757,0.031456046
Atelectasis,0.10302282541640963,0.943502824858757,0.031476844
Atelectasis,0.10308641975308643,0.943502824858757,0.031485412
Atelectasis,0.10315009264978382,0.943502824858757,0.031507622
Atelectasis,0.10321384425216316,0.943502824858757,0.031524733
Atelectasis,0.10265924551638837,0.9378531073446328,0.03156225
Atelectasis,0.10272277227722772,0.9378531073446328,0.031632036
Atelectasis,0.10278637770897833,0.9378531073446328,0.031701762
Atelectasis,0.10285006195786865,0.9378531073446328,0.031704586
Atelectasis,0.10291382517048978,0.9378531073446328,0.031727962
Atelectasis,0.10297766749379653,0.9378531073446328,0.031776603
Atelectasis,0.10304158907510863,0.9378531073446328,0.03183922
Atelectasis,0.1031055900621118,0.9378531073446328,0.031910375
Atelectasis,0.10316967060285892,0.9378531073446328,0.031930983
Atelectasis,0.10323383084577115,0.9378531073446328,0.0319572
Atelectasis,0.10329807093963908,0.9378531073446328,0.031997174
Atelectasis,0.10336239103362391,0.9378531073446328,0.03215971
Atelectasis,0.10342679127725857,0.9378531073446328,0.03224204
Atelectasis,0.10349127182044887,0.9378531073446328,0.032349396
Atelectasis,0.10355583281347473,0.9378531073446328,0.032435898
Atelectasis,0.10362047440699126,0.9378531073446328,0.03243901
Atelectasis,0.10368519675202999,0.9378531073446328,0.032465037
Atelectasis,0.10375,0.9378531073446328,0.03249861
Atelectasis,0.10381488430268918,0.9378531073446328,0.03251627
Atelectasis,0.10387984981226533,0.9378531073446328,0.03252958
Atelectasis,0.10394489668127739,0.9378531073446328,0.03261706
Atelectasis,0.10401002506265664,0.9378531073446328,0.032658204
Atelectasis,0.10407523510971786,0.9378531073446328,0.03270317
Atelectasis,0.10414052697616061,0.9378531073446328,0.032757368
Atelectasis,0.10420590081607031,0.9378531073446328,0.032838207
Atelectasis,0.10427135678391959,0.9378531073446328,0.03284543
Atelectasis,0.10433689503456946,0.9378531073446328,0.03285864
Atelectasis,0.10440251572327044,0.9378531073446328,0.03295762
Atelectasis,0.10446821900566394,0.9378531073446328,0.032998633
Atelectasis,0.10453400503778337,0.9378531073446328,0.03299991
Atelectasis,0.10459987397605545,0.9378531073446328,0.033031683
Atelectasis,0.10466582597730138,0.9378531073446328,0.033215083
Atelectasis,0.10473186119873817,0.9378531073446328,0.03323024
Atelectasis,0.10416666666666667,0.9322033898305084,0.033299286
Atelectasis,0.10423246999368288,0.9322033898305084,0.03335888
Atelectasis,0.10429835651074588,0.9322033898305084,0.033395667
Atelectasis,0.10436432637571158,0.9322033898305084,0.03339954
Atelectasis,0.10443037974683544,0.9322033898305084,0.033405166
Atelectasis,0.10449651678277391,0.9322033898305084,0.033551287
Atelectasis,0.10456273764258556,0.9322033898305084,0.033605933
Atelectasis,0.1046290424857324,0.9322033898305084,0.03361656
Atelectasis,0.10469543147208121,0.9322033898305084,0.033713505
Atelectasis,0.10476190476190476,0.9322033898305084,0.03387011
Atelectasis,0.1048284625158831,0.9322033898305084,0.033889595
Atelectasis,0.1048951048951049,0.9322033898305084,0.034148015
Atelectasis,0.1049618320610687,0.9322033898305084,0.03418036
Atelectasis,0.10502864417568428,0.9322033898305084,0.03419238
Atelectasis,0.10509554140127389,0.9322033898305084,0.034233946
Atelectasis,0.10516252390057361,0.9322033898305084,0.034256395
Atelectasis,0.10522959183673469,0.9322033898305084,0.034305647
Atelectasis,0.10529674537332483,0.9322033898305084,0.03431695
Atelectasis,0.1053639846743295,0.9322033898305084,0.03434218
Atelectasis,0.10543130990415335,0.9322033898305084,0.03447542
Atelectasis,0.10549872122762148,0.9322033898305084,0.034566447
Atelectasis,0.10556621880998081,0.9322033898305084,0.03459521
Atelectasis,0.1056338028169014,0.9322033898305084,0.034671646
Atelectasis,0.1057014734144779,0.9322033898305084,0.03471208
Atelectasis,0.10576923076923077,0.9322033898305084,0.034723632
Atelectasis,0.10583707504810776,0.9322033898305084,0.034738593
Atelectasis,0.10590500641848524,0.9322033898305084,0.034807328
Atelectasis,0.10533076429030186,0.9265536723163842,0.03489814
Atelectasis,0.10539845758354756,0.9265536723163842,0.03493427
Atelectasis,0.10546623794212219,0.9265536723163842,0.034966577
Atelectasis,0.10553410553410554,0.9265536723163842,0.03496679
Atelectasis,0.1056020605280103,0.9265536723163842,0.03499677
Atelectasis,0.1056701030927835,0.9265536723163842,0.03507275
Atelectasis,0.10573823339780787,0.9265536723163842,0.035089836
Atelectasis,0.10580645161290322,0.9265536723163842,0.035093095
Atelectasis,0.10587475790832795,0.9265536723163842,0.035168245
Atelectasis,0.10594315245478036,0.9265536723163842,0.0352923
Atelectasis,0.10601163542340013,0.9265536723163842,0.03536692
Atelectasis,0.10608020698576973,0.9265536723163842,0.035503928
Atelectasis,0.10614886731391586,0.9265536723163842,0.035528723
Atelectasis,0.10621761658031088,0.9265536723163842,0.035557084
Atelectasis,0.10628645495787427,0.9265536723163842,0.03561266
Atelectasis,0.10635538261997406,0.9265536723163842,0.035638303
