pr,rc,threshold
Atelectasis,0.45838986883763005,0.98974609375,0.0015688018
Atelectasis,0.45849355349468446,0.98974609375,0.0015696811
Atelectasis,0.4585972850678733,0.98974609375,0.0015763359
Atelectasis,0.4587010635890473,0.98974609375,0.0015836906
Atelectasis,0.458804889090086,0.98974609375,0.0016090496
Atelectasis,0.4589087616028979,0.98974609375,0.0016490046
Atelectasis,0.4590126811594203,0.98974609375,0.0016921718
Atelectasis,0.4588901472253681,0.9892578125,0.0017521292
Atelectasis,0.4589941096511101,0.9892578125,0.001755702
Atelectasis,0.4590981191932925,0.9892578125,0.0017765614
Atelectasis,0.45920217588395285,0.9892578125,0.0017931807
Atelectasis,0.4593062797551576,0.9892578125,0.001812424
Atelectasis,0.45918367346938777,0.98876953125,0.0018128093
Atelectasis,0.45928782036743027,0.98876953125,0.001847535
Atelectasis,0.45939201451905626,0.98876953125,0.0018500225
Atelectasis,0.45949625595643295,0.98876953125,0.00185012
Atelectasis,0.4596005447117567,0.98876953125,0.0018635428
Atelectasis,0.45970488081725314,0.98876953125,0.001872985
Atelectasis,0.45958219800181654,0.98828125,0.0018752194
Atelectasis,0.4594594594594595,0.98779296875,0.0019054351
Atelectasis,0.45933666515220356,0.9873046875,0.0019465983
Atelectasis,0.4594410361281527,0.9873046875,0.001972127
Atelectasis,0.45954545454545453,0.9873046875,0.0020237612
Atelectasis,0.45964992043646286,0.9873046875,0.0020456305
Atelectasis,0.4595270577535243,0.98681640625,0.0021071774
Atelectasis,0.45963156697748464,0.98681640625,0.0021303848
Atelectasis,0.4597361237488626,0.98681640625,0.0021664842
Atelectasis,0.4598407281001138,0.98681640625,0.0022161712
Atelectasis,0.45994538006372326,0.98681640625,0.0022448318
Atelectasis,0.4600500796722058,0.98681640625,0.0022461854
Atelectasis,0.46015482695810567,0.98681640625,0.0023165087
Atelectasis,0.46025962195399683,0.98681640625,0.002337834
Atelectasis,0.4601366742596811,0.986328125,0.0023625735
Atelectasis,0.46024151287309184,0.986328125,0.002389942
Atelectasis,0.4603463992707384,0.986328125,0.0023963195
Atelectasis,0.4604513334852975,0.986328125,0.0024259696
Atelectasis,0.4605563155494756,0.986328125,0.0024373594
Atelectasis,0.4604332953249715,0.98583984375,0.0024864823
Atelectasis,0.4603102189781022,0.9853515625,0.0024871544
Atelectasis,0.46018708647045403,0.98486328125,0.0025266237
Atelectasis,0.4602921040620721,0.98486328125,0.0025334852
Atelectasis,0.46039716959598265,0.98486328125,0.0025404557
Atelectasis,0.46050228310502284,0.98486328125,0.0025934202
Atelectasis,0.4606074446220598,0.98486328125,0.002610493
Atelectasis,0.46071265417999085,0.98486328125,0.002618505
Atelectasis,0.4608179118117432,0.98486328125,0.0026426432
Atelectasis,0.4609232175502742,0.98486328125,0.002643626
Atelectasis,0.46102857142857145,0.98486328125,0.0026520295
Atelectasis,0.4611339734796525,0.98486328125,0.0026616214
Atelectasis,0.4612394237365653,0.98486328125,0.0026644936
Atelectasis,0.46111619396157366,0.984375,0.0027259823
Atelectasis,0.4612216884008236,0.984375,0.0027338737
Atelectasis,0.4613272311212815,0.984375,0.0027352439
Atelectasis,0.4614328221560998,0.984375,0.0027474149
Atelectasis,0.46153846153846156,0.984375,0.0027483678
